gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENST00000284320,ensembl_GRCh38_latest,3,-1,100400947,end_of_ATG
ENST00000284320,ensembl_GRCh38_latest,3,-1,100365566,start_of_STOP
ENST00000281924,ensembl_GRCh38_latest,2,-1,134718933,end_of_ATG
ENST00000281924,ensembl_GRCh38_latest,2,-1,134456718,start_of_STOP
ENST00000527482,ensembl_GRCh38_latest,11,1,59086309,end_of_ATG
ENST00000527482,ensembl_GRCh38_latest,11,1,59094784,start_of_STOP
ENST00000343597,ensembl_GRCh38_latest,11,1,59109628,end_of_ATG
ENST00000343597,ensembl_GRCh38_latest,11,1,59126300,start_of_STOP
ENST00000648817,ensembl_GRCh38_latest,5,1,34929822,end_of_ATG
ENST00000648817,ensembl_GRCh38_latest,5,1,34954712,start_of_STOP
ENST00000316763,ensembl_GRCh38_latest,19,-1,50016160,end_of_ATG
ENST00000316763,ensembl_GRCh38_latest,19,-1,49979096,start_of_STOP
ENST00000357654,ensembl_GRCh38_latest,17,-1,43124094,end_of_ATG
ENST00000357654,ensembl_GRCh38_latest,17,-1,43045680,start_of_STOP
ENST00000342771,ensembl_GRCh38_latest,7,1,69599656,end_of_ATG
ENST00000342771,ensembl_GRCh38_latest,7,1,70790994,start_of_STOP
ENST00000227451,ensembl_GRCh38_latest,11,1,59172598,end_of_ATG
ENST00000227451,ensembl_GRCh38_latest,11,1,59204907,start_of_STOP
ENST00000361050,ensembl_GRCh38_latest,11,-1,59212863,end_of_ATG
ENST00000361050,ensembl_GRCh38_latest,11,-1,59210717,start_of_STOP
ENST00000325680,ensembl_GRCh38_latest,14,1,74763492,end_of_ATG
ENST00000325680,ensembl_GRCh38_latest,14,1,74835409,start_of_STOP
ENST00000395952,ensembl_GRCh38_latest,6,-1,31703279,end_of_ATG
ENST00000395952,ensembl_GRCh38_latest,6,-1,31687214,start_of_STOP
ENST00000395468,ensembl_GRCh38_latest,14,1,55061686,end_of_ATG
ENST00000395468,ensembl_GRCh38_latest,14,1,55064625,start_of_STOP
ENST00000266674,ensembl_GRCh38_latest,12,1,71440083,end_of_ATG
ENST00000266674,ensembl_GRCh38_latest,12,1,71584732,start_of_STOP
ENST00000270617,ensembl_GRCh38_latest,19,1,50031085,end_of_ATG
ENST00000270617,ensembl_GRCh38_latest,19,1,50047057,start_of_STOP
ENST00000504764,ensembl_GRCh38_latest,2,-1,159904680,end_of_ATG
ENST00000504764,ensembl_GRCh38_latest,2,-1,159771853,start_of_STOP
ENST00000290650,ensembl_GRCh38_latest,15,-1,43106020,end_of_ATG
ENST00000290650,ensembl_GRCh38_latest,15,-1,42945331,start_of_STOP
ENST00000321407,ensembl_GRCh38_latest,7,-1,127585180,end_of_ATG
ENST00000321407,ensembl_GRCh38_latest,7,-1,127582016,start_of_STOP
ENST00000303746,ensembl_GRCh38_latest,16,1,2964523,end_of_ATG
ENST00000303746,ensembl_GRCh38_latest,16,1,2968018,start_of_STOP
ENST00000389208,ensembl_GRCh38_latest,19,-1,50513821,end_of_ATG
ENST00000389208,ensembl_GRCh38_latest,19,-1,50511732,start_of_STOP
ENST00000254301,ensembl_GRCh38_latest,14,1,55137376,end_of_ATG
ENST00000254301,ensembl_GRCh38_latest,14,1,55145269,start_of_STOP
ENST00000306052,ensembl_GRCh38_latest,1,-1,53327910,end_of_ATG
ENST00000306052,ensembl_GRCh38_latest,1,-1,53247020,start_of_STOP
ENST00000265224,ensembl_GRCh38_latest,7,1,118224833,end_of_ATG
ENST00000265224,ensembl_GRCh38_latest,7,1,118239959,start_of_STOP
ENST00000328434,ensembl_GRCh38_latest,17,-1,42798679,end_of_ATG
ENST00000328434,ensembl_GRCh38_latest,17,-1,42798063,start_of_STOP
ENST00000075322,ensembl_GRCh38_latest,8,-1,119638778,end_of_ATG
ENST00000075322,ensembl_GRCh38_latest,8,-1,119557523,start_of_STOP
ENST00000652263,ensembl_GRCh38_latest,19,-1,50548836,end_of_ATG
ENST00000652263,ensembl_GRCh38_latest,19,-1,50517573,start_of_STOP
ENST00000357799,ensembl_GRCh38_latest,2,1,200532978,end_of_ATG
ENST00000357799,ensembl_GRCh38_latest,2,1,200583462,start_of_STOP
ENST00000337815,ensembl_GRCh38_latest,12,1,124012147,end_of_ATG
ENST00000337815,ensembl_GRCh38_latest,12,1,124012928,start_of_STOP
ENST00000260403,ensembl_GRCh38_latest,15,1,43133805,end_of_ATG
ENST00000260403,ensembl_GRCh38_latest,15,1,43184584,start_of_STOP
ENST00000375832,ensembl_GRCh38_latest,6,1,31706909,end_of_ATG
ENST00000375832,ensembl_GRCh38_latest,6,1,31710589,start_of_STOP
ENST00000507680,ensembl_GRCh38_latest,17,-1,49207420,end_of_ATG
ENST00000507680,ensembl_GRCh38_latest,17,-1,49206759,start_of_STOP
ENST00000503322,ensembl_GRCh38_latest,6,1,31706909,end_of_ATG
ENST00000503322,ensembl_GRCh38_latest,6,1,31717802,start_of_STOP
ENST00000600079,ensembl_GRCh38_latest,19,-1,50637409,end_of_ATG
ENST00000600079,ensembl_GRCh38_latest,19,-1,50622692,start_of_STOP
ENST00000471951,ensembl_GRCh38_latest,20,-1,47356668,end_of_ATG
ENST00000471951,ensembl_GRCh38_latest,20,-1,47210763,start_of_STOP
ENST00000375819,ensembl_GRCh38_latest,6,-1,31721677,end_of_ATG
ENST00000375819,ensembl_GRCh38_latest,6,-1,31719098,start_of_STOP
ENST00000425202,ensembl_GRCh38_latest,19,1,50649447,end_of_ATG
ENST00000425202,ensembl_GRCh38_latest,19,1,50659140,start_of_STOP
ENST00000270590,ensembl_GRCh38_latest,19,1,50770603,end_of_ATG
ENST00000270590,ensembl_GRCh38_latest,19,1,50771669,start_of_STOP
ENST00000270593,ensembl_GRCh38_latest,19,1,50790417,end_of_ATG
ENST00000270593,ensembl_GRCh38_latest,19,1,50795156,start_of_STOP
ENST00000621465,ensembl_GRCh38_latest,17,-1,48037775,end_of_ATG
ENST00000621465,ensembl_GRCh38_latest,17,-1,48026430,start_of_STOP
ENST00000360820,ensembl_GRCh38_latest,12,1,100282973,end_of_ATG
ENST00000360820,ensembl_GRCh38_latest,12,1,100339170,start_of_STOP
ENST00000456829,ensembl_GRCh38_latest,11,1,124117514,end_of_ATG
ENST00000456829,ensembl_GRCh38_latest,11,1,124145943,start_of_STOP
ENST00000394095,ensembl_GRCh38_latest,3,-1,101513128,end_of_ATG
ENST00000394095,ensembl_GRCh38_latest,3,-1,101325945,start_of_STOP
ENST00000301420,ensembl_GRCh38_latest,19,-1,50823746,end_of_ATG
ENST00000301420,ensembl_GRCh38_latest,19,-1,50819196,start_of_STOP
ENST00000234827,ensembl_GRCh38_latest,1,1,54054425,end_of_ATG
ENST00000234827,ensembl_GRCh38_latest,1,1,54096471,start_of_STOP
ENST00000247191,ensembl_GRCh38_latest,14,-1,55189177,end_of_ATG
ENST00000247191,ensembl_GRCh38_latest,14,-1,55148353,start_of_STOP
ENST00000371614,ensembl_GRCh38_latest,1,-1,52033759,end_of_ATG
ENST00000371614,ensembl_GRCh38_latest,1,-1,52032699,start_of_STOP
ENST00000378719,ensembl_GRCh38_latest,5,-1,132777135,end_of_ATG
ENST00000378719,ensembl_GRCh38_latest,5,-1,132752018,start_of_STOP
ENST00000379957,ensembl_GRCh38_latest,8,1,38387986,end_of_ATG
ENST00000379957,ensembl_GRCh38_latest,8,1,38408272,start_of_STOP
ENST00000313833,ensembl_GRCh38_latest,14,1,55350393,end_of_ATG
ENST00000313833,ensembl_GRCh38_latest,14,1,55352524,start_of_STOP
ENST00000371561,ensembl_GRCh38_latest,9,1,137139489,end_of_ATG
ENST00000371561,ensembl_GRCh38_latest,9,1,137167525,start_of_STOP
ENST00000262300,ensembl_GRCh38_latest,16,-1,2979655,end_of_ATG
ENST00000262300,ensembl_GRCh38_latest,16,-1,2972955,start_of_STOP
ENST00000388781,ensembl_GRCh38_latest,7,-1,108123162,end_of_ATG
ENST00000388781,ensembl_GRCh38_latest,7,-1,108024041,start_of_STOP
ENST00000247178,ensembl_GRCh38_latest,14,-1,55411820,end_of_ATG
ENST00000247178,ensembl_GRCh38_latest,14,-1,55369621,start_of_STOP
ENST00000371370,ensembl_GRCh38_latest,1,1,53952002,end_of_ATG
ENST00000371370,ensembl_GRCh38_latest,1,1,53967937,start_of_STOP
ENST00000319006,ensembl_GRCh38_latest,11,1,747484,end_of_ATG
ENST00000319006,ensembl_GRCh38_latest,11,1,764843,start_of_STOP
ENST00000270001,ensembl_GRCh38_latest,19,-1,36367890,end_of_ATG
ENST00000270001,ensembl_GRCh38_latest,19,-1,36340226,start_of_STOP
ENST00000392161,ensembl_GRCh38_latest,19,-1,36409787,end_of_ATG
ENST00000392161,ensembl_GRCh38_latest,19,-1,36392743,start_of_STOP
ENST00000411767,ensembl_GRCh38_latest,4,1,86635259,end_of_ATG
ENST00000411767,ensembl_GRCh38_latest,4,1,86814549,start_of_STOP
ENST00000523638,ensembl_GRCh38_latest,19,-1,36515236,end_of_ATG
ENST00000523638,ensembl_GRCh38_latest,19,-1,36514002,start_of_STOP
ENST00000522917,ensembl_GRCh38_latest,8,1,123956001,end_of_ATG
ENST00000522917,ensembl_GRCh38_latest,8,1,124119788,start_of_STOP
ENST00000308366,ensembl_GRCh38_latest,12,-1,120327751,end_of_ATG
ENST00000308366,ensembl_GRCh38_latest,12,-1,120322195,start_of_STOP
ENST00000421999,ensembl_GRCh38_latest,3,1,99817982,end_of_ATG
ENST00000421999,ensembl_GRCh38_latest,3,1,100178386,start_of_STOP
ENST00000318782,ensembl_GRCh38_latest,16,1,2969677,end_of_ATG
ENST00000318782,ensembl_GRCh38_latest,16,1,2971946,start_of_STOP
ENST00000563496,ensembl_GRCh38_latest,8,-1,66961763,end_of_ATG
ENST00000563496,ensembl_GRCh38_latest,8,-1,66948053,start_of_STOP
ENST00000469408,ensembl_GRCh38_latest,7,-1,105508510,end_of_ATG
ENST00000469408,ensembl_GRCh38_latest,7,-1,105457792,start_of_STOP
ENST00000591340,ensembl_GRCh38_latest,19,-1,36572344,end_of_ATG
ENST00000591340,ensembl_GRCh38_latest,19,-1,36546868,start_of_STOP
ENST00000573315,ensembl_GRCh38_latest,16,1,2988279,end_of_ATG
ENST00000573315,ensembl_GRCh38_latest,16,1,3001584,start_of_STOP
ENST00000568665,ensembl_GRCh38_latest,9,-1,137171982,end_of_ATG
ENST00000568665,ensembl_GRCh38_latest,9,-1,137171889,start_of_STOP
ENST00000413619,ensembl_GRCh38_latest,9,-1,137172025,end_of_ATG
ENST00000413619,ensembl_GRCh38_latest,9,-1,137170977,start_of_STOP
ENST00000445369,ensembl_GRCh38_latest,16,1,3013365,end_of_ATG
ENST00000445369,ensembl_GRCh38_latest,16,1,3014014,start_of_STOP
ENST00000371153,ensembl_GRCh38_latest,1,-1,62281562,end_of_ATG
ENST00000371153,ensembl_GRCh38_latest,1,-1,62238279,start_of_STOP
ENST00000328796,ensembl_GRCh38_latest,16,-1,3016019,end_of_ATG
ENST00000328796,ensembl_GRCh38_latest,16,-1,3015361,start_of_STOP
ENST00000274093,ensembl_GRCh38_latest,4,-1,174828809,end_of_ATG
ENST00000274093,ensembl_GRCh38_latest,4,-1,174643788,start_of_STOP
ENST00000394140,ensembl_GRCh38_latest,3,1,100334794,end_of_ATG
ENST00000394140,ensembl_GRCh38_latest,3,1,100355266,start_of_STOP
ENST00000370763,ensembl_GRCh38_latest,1,1,78005113,end_of_ATG
ENST00000370763,ensembl_GRCh38_latest,1,1,78016245,start_of_STOP
ENST00000375401,ensembl_GRCh38_latest,X,-1,53224887,end_of_ATG
ENST00000375401,ensembl_GRCh38_latest,X,-1,53192969,start_of_STOP
ENST00000300213,ensembl_GRCh38_latest,15,1,43185501,end_of_ATG
ENST00000300213,ensembl_GRCh38_latest,15,1,43194839,start_of_STOP
ENST00000323927,ensembl_GRCh38_latest,9,-1,137188530,end_of_ATG
ENST00000323927,ensembl_GRCh38_latest,9,-1,137174944,start_of_STOP
ENST00000319863,ensembl_GRCh38_latest,11,-1,777460,end_of_ATG
ENST00000319863,ensembl_GRCh38_latest,11,-1,770899,start_of_STOP
ENST00000304337,ensembl_GRCh38_latest,4,-1,152771002,end_of_ATG
ENST00000304337,ensembl_GRCh38_latest,4,-1,152769468,start_of_STOP
ENST00000361822,ensembl_GRCh38_latest,7,1,112206719,end_of_ATG
ENST00000361822,ensembl_GRCh38_latest,7,1,112342727,start_of_STOP
ENST00000357849,ensembl_GRCh38_latest,8,-1,67061994,end_of_ATG
ENST00000357849,ensembl_GRCh38_latest,8,-1,67043235,start_of_STOP
ENST00000533473,ensembl_GRCh38_latest,3,1,73062084,end_of_ATG
ENST00000533473,ensembl_GRCh38_latest,3,1,73062898,start_of_STOP
ENST00000322310,ensembl_GRCh38_latest,9,1,137188729,end_of_ATG
ENST00000322310,ensembl_GRCh38_latest,9,1,137189912,start_of_STOP
ENST00000370467,ensembl_GRCh38_latest,X,1,147981405,end_of_ATG
ENST00000370467,ensembl_GRCh38_latest,X,1,148024998,start_of_STOP
ENST00000409012,ensembl_GRCh38_latest,9,-1,137200709,end_of_ATG
ENST00000409012,ensembl_GRCh38_latest,9,-1,137192114,start_of_STOP
ENST00000261023,ensembl_GRCh38_latest,2,1,186590341,end_of_ATG
ENST00000261023,ensembl_GRCh38_latest,2,1,186677290,start_of_STOP
ENST00000333538,ensembl_GRCh38_latest,7,1,71132805,end_of_ATG
ENST00000333538,ensembl_GRCh38_latest,7,1,71712144,start_of_STOP
ENST00000343666,ensembl_GRCh38_latest,9,-1,137205412,end_of_ATG
ENST00000343666,ensembl_GRCh38_latest,9,-1,137205006,start_of_STOP
ENST00000645271,ensembl_GRCh38_latest,9,1,137217999,end_of_ATG
ENST00000645271,ensembl_GRCh38_latest,9,1,137218600,start_of_STOP
ENST00000330106,ensembl_GRCh38_latest,11,-1,788574,end_of_ATG
ENST00000330106,ensembl_GRCh38_latest,11,-1,788129,start_of_STOP
ENST00000265085,ensembl_GRCh38_latest,5,1,173889736,end_of_ATG
ENST00000265085,ensembl_GRCh38_latest,5,1,173956135,start_of_STOP
ENST00000650725,ensembl_GRCh38_latest,9,1,137225624,end_of_ATG
ENST00000650725,ensembl_GRCh38_latest,9,1,137226054,start_of_STOP
ENST00000445101,ensembl_GRCh38_latest,9,1,137228338,end_of_ATG
ENST00000445101,ensembl_GRCh38_latest,9,1,137229084,start_of_STOP
ENST00000452443,ensembl_GRCh38_latest,15,-1,43302248,end_of_ATG
ENST00000452443,ensembl_GRCh38_latest,15,-1,43276457,start_of_STOP
ENST00000300303,ensembl_GRCh38_latest,7,-1,101174805,end_of_ATG
ENST00000300303,ensembl_GRCh38_latest,7,-1,101172081,start_of_STOP
ENST00000305641,ensembl_GRCh38_latest,15,-1,43330487,end_of_ATG
ENST00000305641,ensembl_GRCh38_latest,15,-1,43328431,start_of_STOP
ENST00000288422,ensembl_GRCh38_latest,X,-1,30859586,end_of_ATG
ENST00000288422,ensembl_GRCh38_latest,X,-1,30831429,start_of_STOP
ENST00000331113,ensembl_GRCh38_latest,7,1,120274635,end_of_ATG
ENST00000331113,ensembl_GRCh38_latest,7,1,120747856,start_of_STOP
ENST00000375750,ensembl_GRCh38_latest,6,1,31740469,end_of_ATG
ENST00000375750,ensembl_GRCh38_latest,6,1,31762529,start_of_STOP
ENST00000673835,ensembl_GRCh38_latest,9,1,137231705,end_of_ATG
ENST00000673835,ensembl_GRCh38_latest,9,1,137236414,start_of_STOP
ENST00000393674,ensembl_GRCh38_latest,4,-1,174263090,end_of_ATG
ENST00000393674,ensembl_GRCh38_latest,4,-1,174237414,start_of_STOP
ENST00000339950,ensembl_GRCh38_latest,1,1,62439870,end_of_ATG
ENST00000339950,ensembl_GRCh38_latest,1,1,62450979,start_of_STOP
ENST00000326266,ensembl_GRCh38_latest,16,1,3024329,end_of_ATG
ENST00000326266,ensembl_GRCh38_latest,16,1,3027655,start_of_STOP
ENST00000405709,ensembl_GRCh38_latest,7,-1,111521445,end_of_ATG
ENST00000405709,ensembl_GRCh38_latest,7,-1,110663604,start_of_STOP
ENST00000370323,ensembl_GRCh38_latest,X,-1,152135618,end_of_ATG
ENST00000370323,ensembl_GRCh38_latest,X,-1,152134513,start_of_STOP
ENST00000373187,ensembl_GRCh38_latest,20,-1,43189731,end_of_ATG
ENST00000373187,ensembl_GRCh38_latest,20,-1,42080881,start_of_STOP
ENST00000340384,ensembl_GRCh38_latest,9,1,137241363,end_of_ATG
ENST00000340384,ensembl_GRCh38_latest,9,1,137243554,start_of_STOP
ENST00000347230,ensembl_GRCh38_latest,14,-1,67815961,end_of_ATG
ENST00000347230,ensembl_GRCh38_latest,14,-1,67748438,start_of_STOP
ENST00000344774,ensembl_GRCh38_latest,9,-1,137247713,end_of_ATG
ENST00000344774,ensembl_GRCh38_latest,9,-1,137243702,start_of_STOP
ENST00000537763,ensembl_GRCh38_latest,7,1,140407649,end_of_ATG
ENST00000537763,ensembl_GRCh38_latest,7,1,140426148,start_of_STOP
ENST00000410053,ensembl_GRCh38_latest,2,-1,179993339,end_of_ATG
ENST00000410053,ensembl_GRCh38_latest,2,-1,179945131,start_of_STOP
ENST00000644824,ensembl_GRCh38_latest,7,1,29146586,end_of_ATG
ENST00000644824,ensembl_GRCh38_latest,7,1,29512733,start_of_STOP
ENST00000354567,ensembl_GRCh38_latest,1,1,77282316,end_of_ATG
ENST00000354567,ensembl_GRCh38_latest,1,1,77558668,start_of_STOP
ENST00000261797,ensembl_GRCh38_latest,5,1,150521257,end_of_ATG
ENST00000261797,ensembl_GRCh38_latest,5,1,150553330,start_of_STOP
ENST00000343053,ensembl_GRCh38_latest,9,1,137255368,end_of_ATG
ENST00000343053,ensembl_GRCh38_latest,9,1,137272926,start_of_STOP
ENST00000572449,ensembl_GRCh38_latest,16,-1,3035494,end_of_ATG
ENST00000572449,ensembl_GRCh38_latest,16,-1,3028108,start_of_STOP
ENST00000264428,ensembl_GRCh38_latest,4,1,157078027,end_of_ATG
ENST00000264428,ensembl_GRCh38_latest,4,1,157170726,start_of_STOP
ENST00000357503,ensembl_GRCh38_latest,9,1,137278692,end_of_ATG
ENST00000357503,ensembl_GRCh38_latest,9,1,137279959,start_of_STOP
ENST00000356628,ensembl_GRCh38_latest,9,-1,137301926,end_of_ATG
ENST00000356628,ensembl_GRCh38_latest,9,-1,137301586,start_of_STOP
ENST00000279101,ensembl_GRCh38_latest,20,-1,62407274,end_of_ATG
ENST00000279101,ensembl_GRCh38_latest,20,-1,62390973,start_of_STOP
ENST00000261654,ensembl_GRCh38_latest,12,1,130954468,end_of_ATG
ENST00000261654,ensembl_GRCh38_latest,12,1,131139261,start_of_STOP
ENST00000568484,ensembl_GRCh38_latest,2,1,126898921,end_of_ATG
ENST00000568484,ensembl_GRCh38_latest,2,1,126901400,start_of_STOP
ENST00000479870,ensembl_GRCh38_latest,7,-1,143876606,end_of_ATG
ENST00000479870,ensembl_GRCh38_latest,7,-1,143854135,start_of_STOP
ENST00000441366,ensembl_GRCh38_latest,15,-1,43220823,end_of_ATG
ENST00000441366,ensembl_GRCh38_latest,15,-1,43197304,start_of_STOP
ENST00000374080,ensembl_GRCh38_latest,X,1,71118757,end_of_ATG
ENST00000374080,ensembl_GRCh38_latest,X,1,71142216,start_of_STOP
ENST00000262215,ensembl_GRCh38_latest,8,-1,67343285,end_of_ATG
ENST00000262215,ensembl_GRCh38_latest,8,-1,67198936,start_of_STOP
ENST00000576985,ensembl_GRCh38_latest,16,-1,3092935,end_of_ATG
ENST00000576985,ensembl_GRCh38_latest,16,-1,3089093,start_of_STOP
ENST00000558518,ensembl_GRCh38_latest,19,1,11089551,end_of_ATG
ENST00000558518,ensembl_GRCh38_latest,19,1,11131314,start_of_STOP
ENST00000285238,ensembl_GRCh38_latest,17,1,50634939,end_of_ATG
ENST00000285238,ensembl_GRCh38_latest,17,1,50691198,start_of_STOP
ENST00000521389,ensembl_GRCh38_latest,5,-1,180071700,end_of_ATG
ENST00000521389,ensembl_GRCh38_latest,5,-1,179955656,start_of_STOP
ENST00000371847,ensembl_GRCh38_latest,1,-1,48472006,end_of_ATG
ENST00000371847,ensembl_GRCh38_latest,1,-1,48298715,start_of_STOP
ENST00000291823,ensembl_GRCh38_latest,19,-1,40389900,end_of_ATG
ENST00000291823,ensembl_GRCh38_latest,19,-1,40379589,start_of_STOP
ENST00000354725,ensembl_GRCh38_latest,7,1,127652376,end_of_ATG
ENST00000354725,ensembl_GRCh38_latest,7,1,128092056,start_of_STOP
ENST00000216797,ensembl_GRCh38_latest,14,-1,35404642,end_of_ATG
ENST00000216797,ensembl_GRCh38_latest,14,-1,35402015,start_of_STOP
ENST00000357949,ensembl_GRCh38_latest,19,-1,40423544,end_of_ATG
ENST00000357949,ensembl_GRCh38_latest,19,-1,40422838,start_of_STOP
ENST00000322354,ensembl_GRCh38_latest,19,-1,40442078,end_of_ATG
ENST00000322354,ensembl_GRCh38_latest,19,-1,40441492,start_of_STOP
ENST00000335449,ensembl_GRCh38_latest,15,1,51341687,end_of_ATG
ENST00000335449,ensembl_GRCh38_latest,15,1,51404752,start_of_STOP
ENST00000396878,ensembl_GRCh38_latest,16,1,3137283,end_of_ATG
ENST00000396878,ensembl_GRCh38_latest,16,1,3141345,start_of_STOP
ENST00000229135,ensembl_GRCh38_latest,12,-1,68159613,end_of_ATG
ENST00000229135,ensembl_GRCh38_latest,12,-1,68155355,start_of_STOP
ENST00000526639,ensembl_GRCh38_latest,12,1,123465543,end_of_ATG
ENST00000526639,ensembl_GRCh38_latest,12,1,123466279,start_of_STOP
ENST00000394030,ensembl_GRCh38_latest,3,-1,105867575,end_of_ATG
ENST00000394030,ensembl_GRCh38_latest,3,-1,105658972,start_of_STOP
ENST00000370759,ensembl_GRCh38_latest,1,1,78046097,end_of_ATG
ENST00000370759,ensembl_GRCh38_latest,1,1,78135741,start_of_STOP
ENST00000307169,ensembl_GRCh38_latest,14,1,35534255,end_of_ATG
ENST00000307169,ensembl_GRCh38_latest,14,1,35535951,start_of_STOP
ENST00000493662,ensembl_GRCh38_latest,6,1,31740469,end_of_ATG
ENST00000493662,ensembl_GRCh38_latest,6,1,31762529,start_of_STOP
ENST00000332822,ensembl_GRCh38_latest,17,1,56594226,end_of_ATG
ENST00000332822,ensembl_GRCh38_latest,17,1,56594920,start_of_STOP
ENST00000187910,ensembl_GRCh38_latest,19,-1,42917790,end_of_ATG
ENST00000187910,ensembl_GRCh38_latest,19,-1,42902414,start_of_STOP
ENST00000262340,ensembl_GRCh38_latest,1,-1,68449903,end_of_ATG
ENST00000262340,ensembl_GRCh38_latest,1,-1,68429778,start_of_STOP
ENST00000648378,ensembl_GRCh38_latest,7,-1,97024621,end_of_ATG
ENST00000648378,ensembl_GRCh38_latest,7,-1,97020738,start_of_STOP
ENST00000304646,ensembl_GRCh38_latest,16,1,3204249,end_of_ATG
ENST00000304646,ensembl_GRCh38_latest,16,1,3205183,start_of_STOP
ENST00000415669,ensembl_GRCh38_latest,6,1,31763057,end_of_ATG
ENST00000415669,ensembl_GRCh38_latest,6,1,31764529,start_of_STOP
ENST00000264771,ensembl_GRCh38_latest,4,1,947742,end_of_ATG
ENST00000264771,ensembl_GRCh38_latest,4,1,958494,start_of_STOP
ENST00000512905,ensembl_GRCh38_latest,3,-1,98585496,end_of_ATG
ENST00000512905,ensembl_GRCh38_latest,3,-1,98562396,start_of_STOP
ENST00000375688,ensembl_GRCh38_latest,6,-1,31776777,end_of_ATG
ENST00000375688,ensembl_GRCh38_latest,6,-1,31765596,start_of_STOP
ENST00000371129,ensembl_GRCh38_latest,1,1,62597569,end_of_ATG
ENST00000371129,ensembl_GRCh38_latest,1,1,62604815,start_of_STOP
ENST00000219069,ensembl_GRCh38_latest,16,1,3283821,end_of_ATG
ENST00000219069,ensembl_GRCh38_latest,16,1,3290556,start_of_STOP
ENST00000216807,ensembl_GRCh38_latest,14,1,35826519,end_of_ATG
ENST00000216807,ensembl_GRCh38_latest,14,1,35870475,start_of_STOP
ENST00000383693,ensembl_GRCh38_latest,3,1,100429732,end_of_ATG
ENST00000383693,ensembl_GRCh38_latest,3,1,100455924,start_of_STOP
ENST00000370982,ensembl_GRCh38_latest,1,-1,67707684,end_of_ATG
ENST00000370982,ensembl_GRCh38_latest,1,-1,67705453,start_of_STOP
ENST00000380036,ensembl_GRCh38_latest,9,1,27109593,end_of_ATG
ENST00000380036,ensembl_GRCh38_latest,9,1,27229230,start_of_STOP
ENST00000396862,ensembl_GRCh38_latest,16,-1,3300612,end_of_ATG
ENST00000396862,ensembl_GRCh38_latest,16,-1,3298967,start_of_STOP
ENST00000389805,ensembl_GRCh38_latest,5,1,179820939,end_of_ATG
ENST00000389805,ensembl_GRCh38_latest,5,1,179836591,start_of_STOP
ENST00000304936,ensembl_GRCh38_latest,16,1,3355943,end_of_ATG
ENST00000304936,ensembl_GRCh38_latest,16,1,3356877,start_of_STOP
ENST00000575785,ensembl_GRCh38_latest,16,1,3404440,end_of_ATG
ENST00000575785,ensembl_GRCh38_latest,16,1,3476229,start_of_STOP
ENST00000000233,ensembl_GRCh38_latest,7,1,127588501,end_of_ATG
ENST00000000233,ensembl_GRCh38_latest,7,1,127591297,start_of_STOP
ENST00000358656,ensembl_GRCh38_latest,8,1,143690111,end_of_ATG
ENST00000358656,ensembl_GRCh38_latest,8,1,143694528,start_of_STOP
ENST00000268655,ensembl_GRCh38_latest,16,1,3402007,end_of_ATG
ENST00000268655,ensembl_GRCh38_latest,16,1,3408917,start_of_STOP
ENST00000274569,ensembl_GRCh38_latest,5,1,149358071,end_of_ATG
ENST00000274569,ensembl_GRCh38_latest,5,1,149368652,start_of_STOP
ENST00000371069,ensembl_GRCh38_latest,1,1,65309748,end_of_ATG
ENST00000371069,ensembl_GRCh38_latest,1,1,65413023,start_of_STOP
ENST00000277225,ensembl_GRCh38_latest,9,1,106923386,end_of_ATG
ENST00000277225,ensembl_GRCh38_latest,9,1,107011028,start_of_STOP
ENST00000301744,ensembl_GRCh38_latest,16,-1,3443151,end_of_ATG
ENST00000301744,ensembl_GRCh38_latest,16,-1,3436426,start_of_STOP
ENST00000359943,ensembl_GRCh38_latest,7,-1,121382967,end_of_ATG
ENST00000359943,ensembl_GRCh38_latest,7,-1,121350463,start_of_STOP
ENST00000395301,ensembl_GRCh38_latest,19,1,2096948,end_of_ATG
ENST00000395301,ensembl_GRCh38_latest,19,1,2099343,start_of_STOP
ENST00000542437,ensembl_GRCh38_latest,8,-1,143708107,end_of_ATG
ENST00000542437,ensembl_GRCh38_latest,8,-1,143706696,start_of_STOP
ENST00000394945,ensembl_GRCh38_latest,5,-1,137498556,end_of_ATG
ENST00000394945,ensembl_GRCh38_latest,5,-1,136978656,start_of_STOP
ENST00000442396,ensembl_GRCh38_latest,14,1,102319768,end_of_ATG
ENST00000442396,ensembl_GRCh38_latest,14,1,102342177,start_of_STOP
ENST00000473520,ensembl_GRCh38_latest,7,1,124476373,end_of_ATG
ENST00000473520,ensembl_GRCh38_latest,7,1,124476953,start_of_STOP
ENST00000327299,ensembl_GRCh38_latest,1,1,65148410,end_of_ATG
ENST00000327299,ensembl_GRCh38_latest,1,1,65226175,start_of_STOP
ENST00000375789,ensembl_GRCh38_latest,6,-1,31729159,end_of_ATG
ENST00000375789,ensembl_GRCh38_latest,6,-1,31727239,start_of_STOP
ENST00000374667,ensembl_GRCh38_latest,9,-1,108855928,end_of_ATG
ENST00000374667,ensembl_GRCh38_latest,9,-1,108854685,start_of_STOP
ENST00000248211,ensembl_GRCh38_latest,12,1,133144495,end_of_ATG
ENST00000248211,ensembl_GRCh38_latest,12,1,133156966,start_of_STOP
ENST00000333999,ensembl_GRCh38_latest,9,1,108862325,end_of_ATG
