gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSDART00000156225,ensembl_GRCz11_latest,15,-1,1746961,end_of_ATG
ENSDART00000156225,ensembl_GRCz11_latest,15,-1,1734455,start_of_STOP
ENSDART00000134877,ensembl_GRCz11_latest,5,-1,8636166,end_of_ATG
ENSDART00000134877,ensembl_GRCz11_latest,5,-1,8616669,start_of_STOP
ENSDART00000150802,ensembl_GRCz11_latest,4,1,45389672,end_of_ATG
ENSDART00000150802,ensembl_GRCz11_latest,4,1,45417936,start_of_STOP
ENSDART00000045284,ensembl_GRCz11_latest,21,-1,5205590,end_of_ATG
ENSDART00000045284,ensembl_GRCz11_latest,21,-1,5198593,start_of_STOP
ENSDART00000154377,ensembl_GRCz11_latest,25,1,35132092,end_of_ATG
ENSDART00000154377,ensembl_GRCz11_latest,25,1,35132462,start_of_STOP
ENSDART00000087191,ensembl_GRCz11_latest,5,1,36781734,end_of_ATG
ENSDART00000087191,ensembl_GRCz11_latest,5,1,36822218,start_of_STOP
ENSDART00000084570,ensembl_GRCz11_latest,14,-1,35505346,end_of_ATG
ENSDART00000084570,ensembl_GRCz11_latest,14,-1,35499754,start_of_STOP
ENSDART00000059366,ensembl_GRCz11_latest,15,-1,23645794,end_of_ATG
ENSDART00000059366,ensembl_GRCz11_latest,15,-1,23644002,start_of_STOP
ENSDART00000109508,ensembl_GRCz11_latest,4,1,25912710,end_of_ATG
ENSDART00000109508,ensembl_GRCz11_latest,4,1,25946739,start_of_STOP
ENSDART00000188505,ensembl_GRCz11_latest,25,1,35133406,end_of_ATG
ENSDART00000188505,ensembl_GRCz11_latest,25,1,35133788,start_of_STOP
ENSDART00000146306,ensembl_GRCz11_latest,8,1,7160886,end_of_ATG
ENSDART00000146306,ensembl_GRCz11_latest,8,1,7195249,start_of_STOP
ENSDART00000085442,ensembl_GRCz11_latest,20,-1,44457605,end_of_ATG
ENSDART00000085442,ensembl_GRCz11_latest,20,-1,44373257,start_of_STOP
ENSDART00000141528,ensembl_GRCz11_latest,22,-1,15562931,end_of_ATG
ENSDART00000141528,ensembl_GRCz11_latest,22,-1,15552241,start_of_STOP
ENSDART00000125743,ensembl_GRCz11_latest,4,-1,16853462,end_of_ATG
ENSDART00000125743,ensembl_GRCz11_latest,4,-1,16845233,start_of_STOP
ENSDART00000146451,ensembl_GRCz11_latest,25,1,32473386,end_of_ATG
ENSDART00000146451,ensembl_GRCz11_latest,25,1,32495150,start_of_STOP
ENSDART00000185379,ensembl_GRCz11_latest,25,1,35134395,end_of_ATG
ENSDART00000185379,ensembl_GRCz11_latest,25,1,35134801,start_of_STOP
ENSDART00000074212,ensembl_GRCz11_latest,7,1,41160227,end_of_ATG
ENSDART00000074212,ensembl_GRCz11_latest,7,1,41273390,start_of_STOP
ENSDART00000143098,ensembl_GRCz11_latest,5,-1,29238887,end_of_ATG
ENSDART00000143098,ensembl_GRCz11_latest,5,-1,29199323,start_of_STOP
ENSDART00000135276,ensembl_GRCz11_latest,4,1,18489209,end_of_ATG
ENSDART00000135276,ensembl_GRCz11_latest,4,1,18491331,start_of_STOP
ENSDART00000126621,ensembl_GRCz11_latest,21,-1,30160184,end_of_ATG
ENSDART00000126621,ensembl_GRCz11_latest,21,-1,30116796,start_of_STOP
ENSDART00000140792,ensembl_GRCz11_latest,20,-1,9094708,end_of_ATG
ENSDART00000140792,ensembl_GRCz11_latest,20,-1,9059242,start_of_STOP
ENSDART00000168539,ensembl_GRCz11_latest,14,1,21159972,end_of_ATG
ENSDART00000168539,ensembl_GRCz11_latest,14,1,21198434,start_of_STOP
ENSDART00000083947,ensembl_GRCz11_latest,23,1,17387403,end_of_ATG
ENSDART00000083947,ensembl_GRCz11_latest,23,1,17403281,start_of_STOP
ENSDART00000152964,ensembl_GRCz11_latest,12,1,20641588,end_of_ATG
ENSDART00000152964,ensembl_GRCz11_latest,12,1,20651357,start_of_STOP
ENSDART00000038577,ensembl_GRCz11_latest,10,-1,17231915,end_of_ATG
ENSDART00000038577,ensembl_GRCz11_latest,10,-1,17223987,start_of_STOP
ENSDART00000171105,ensembl_GRCz11_latest,7,-1,59308869,end_of_ATG
ENSDART00000171105,ensembl_GRCz11_latest,7,-1,59249057,start_of_STOP
ENSDART00000136467,ensembl_GRCz11_latest,3,-1,1970797,end_of_ATG
ENSDART00000136467,ensembl_GRCz11_latest,3,-1,1959723,start_of_STOP
ENSDART00000121574,ensembl_GRCz11_latest,7,-1,51032126,end_of_ATG
ENSDART00000121574,ensembl_GRCz11_latest,7,-1,50923493,start_of_STOP
ENSDART00000038434,ensembl_GRCz11_latest,13,-1,2060669,end_of_ATG
ENSDART00000038434,ensembl_GRCz11_latest,13,-1,2020217,start_of_STOP
ENSDART00000015016,ensembl_GRCz11_latest,22,1,38762870,end_of_ATG
ENSDART00000015016,ensembl_GRCz11_latest,22,1,38777814,start_of_STOP
ENSDART00000125730,ensembl_GRCz11_latest,3,-1,39208662,end_of_ATG
ENSDART00000125730,ensembl_GRCz11_latest,3,-1,39200100,start_of_STOP
ENSDART00000055099,ensembl_GRCz11_latest,23,1,4022844,end_of_ATG
ENSDART00000055099,ensembl_GRCz11_latest,23,1,4071545,start_of_STOP
ENSDART00000029599,ensembl_GRCz11_latest,21,1,34088379,end_of_ATG
ENSDART00000029599,ensembl_GRCz11_latest,21,1,34117724,start_of_STOP
ENSDART00000073694,ensembl_GRCz11_latest,1,-1,45042157,end_of_ATG
ENSDART00000073694,ensembl_GRCz11_latest,1,-1,45016883,start_of_STOP
ENSDART00000130820,ensembl_GRCz11_latest,21,-1,30168945,end_of_ATG
ENSDART00000130820,ensembl_GRCz11_latest,21,-1,30163593,start_of_STOP
ENSDART00000035742,ensembl_GRCz11_latest,21,-1,16113475,end_of_ATG
ENSDART00000035742,ensembl_GRCz11_latest,21,-1,16103310,start_of_STOP
ENSDART00000152373,ensembl_GRCz11_latest,20,-1,1378512,end_of_ATG
ENSDART00000152373,ensembl_GRCz11_latest,20,-1,1355668,start_of_STOP
ENSDART00000085774,ensembl_GRCz11_latest,12,1,35119949,end_of_ATG
ENSDART00000085774,ensembl_GRCz11_latest,12,1,35194798,start_of_STOP
ENSDART00000146976,ensembl_GRCz11_latest,8,-1,51806582,end_of_ATG
ENSDART00000146976,ensembl_GRCz11_latest,8,-1,51779736,start_of_STOP
ENSDART00000013001,ensembl_GRCz11_latest,3,-1,1937919,end_of_ATG
ENSDART00000013001,ensembl_GRCz11_latest,3,-1,1934764,start_of_STOP
ENSDART00000075278,ensembl_GRCz11_latest,14,1,33458702,end_of_ATG
ENSDART00000075278,ensembl_GRCz11_latest,14,1,33468917,start_of_STOP
ENSDART00000041052,ensembl_GRCz11_latest,2,1,3595622,end_of_ATG
ENSDART00000041052,ensembl_GRCz11_latest,2,1,3597571,start_of_STOP
ENSDART00000141579,ensembl_GRCz11_latest,1,1,19604458,end_of_ATG
ENSDART00000141579,ensembl_GRCz11_latest,1,1,19632151,start_of_STOP
ENSDART00000111212,ensembl_GRCz11_latest,2,-1,24981354,end_of_ATG
ENSDART00000111212,ensembl_GRCz11_latest,2,-1,24964601,start_of_STOP
ENSDART00000125450,ensembl_GRCz11_latest,22,1,15507220,end_of_ATG
ENSDART00000125450,ensembl_GRCz11_latest,22,1,15548186,start_of_STOP
ENSDART00000052082,ensembl_GRCz11_latest,19,1,32855338,end_of_ATG
ENSDART00000052082,ensembl_GRCz11_latest,19,1,32860562,start_of_STOP
ENSDART00000147132,ensembl_GRCz11_latest,5,1,32345214,end_of_ATG
ENSDART00000147132,ensembl_GRCz11_latest,5,1,32355063,start_of_STOP
ENSDART00000005373,ensembl_GRCz11_latest,23,1,6544761,end_of_ATG
ENSDART00000005373,ensembl_GRCz11_latest,23,1,6573897,start_of_STOP
ENSDART00000099184,ensembl_GRCz11_latest,18,1,33914170,end_of_ATG
ENSDART00000099184,ensembl_GRCz11_latest,18,1,33918354,start_of_STOP
ENSDART00000124510,ensembl_GRCz11_latest,23,-1,9863521,end_of_ATG
ENSDART00000124510,ensembl_GRCz11_latest,23,-1,9810341,start_of_STOP
ENSDART00000142538,ensembl_GRCz11_latest,5,1,41476508,end_of_ATG
ENSDART00000142538,ensembl_GRCz11_latest,5,1,41484539,start_of_STOP
ENSDART00000080404,ensembl_GRCz11_latest,9,-1,21488805,end_of_ATG
ENSDART00000080404,ensembl_GRCz11_latest,9,-1,21463568,start_of_STOP
ENSDART00000023463,ensembl_GRCz11_latest,5,1,31811883,end_of_ATG
ENSDART00000023463,ensembl_GRCz11_latest,5,1,31817299,start_of_STOP
ENSDART00000019183,ensembl_GRCz11_latest,25,-1,29409259,end_of_ATG
ENSDART00000019183,ensembl_GRCz11_latest,25,-1,29407686,start_of_STOP
ENSDART00000080888,ensembl_GRCz11_latest,12,-1,20658028,end_of_ATG
ENSDART00000080888,ensembl_GRCz11_latest,12,-1,20653192,start_of_STOP
ENSDART00000135348,ensembl_GRCz11_latest,19,-1,27776647,end_of_ATG
ENSDART00000135348,ensembl_GRCz11_latest,19,-1,27609928,start_of_STOP
ENSDART00000105955,ensembl_GRCz11_latest,24,1,16140510,end_of_ATG
ENSDART00000105955,ensembl_GRCz11_latest,24,1,16147378,start_of_STOP
ENSDART00000113175,ensembl_GRCz11_latest,11,-1,12471835,end_of_ATG
ENSDART00000113175,ensembl_GRCz11_latest,11,-1,12470189,start_of_STOP
ENSDART00000023336,ensembl_GRCz11_latest,1,-1,45049535,end_of_ATG
ENSDART00000023336,ensembl_GRCz11_latest,1,-1,45043813,start_of_STOP
ENSDART00000173072,ensembl_GRCz11_latest,7,-1,15233670,end_of_ATG
ENSDART00000173072,ensembl_GRCz11_latest,7,-1,15091493,start_of_STOP
ENSDART00000110774,ensembl_GRCz11_latest,25,-1,29403244,end_of_ATG
ENSDART00000110774,ensembl_GRCz11_latest,25,-1,29401674,start_of_STOP
ENSDART00000134794,ensembl_GRCz11_latest,8,-1,15305473,end_of_ATG
ENSDART00000134794,ensembl_GRCz11_latest,8,-1,15287870,start_of_STOP
ENSDART00000131518,ensembl_GRCz11_latest,19,-1,32848919,end_of_ATG
ENSDART00000131518,ensembl_GRCz11_latest,19,-1,32840233,start_of_STOP
ENSDART00000124132,ensembl_GRCz11_latest,6,-1,15096540,end_of_ATG
ENSDART00000124132,ensembl_GRCz11_latest,6,-1,15076655,start_of_STOP
ENSDART00000142762,ensembl_GRCz11_latest,5,-1,8682291,end_of_ATG
ENSDART00000142762,ensembl_GRCz11_latest,5,-1,8661589,start_of_STOP
ENSDART00000142515,ensembl_GRCz11_latest,1,1,18550882,end_of_ATG
ENSDART00000142515,ensembl_GRCz11_latest,1,1,18563319,start_of_STOP
ENSDART00000075759,ensembl_GRCz11_latest,14,-1,21140984,end_of_ATG
ENSDART00000075759,ensembl_GRCz11_latest,14,-1,21125265,start_of_STOP
ENSDART00000024528,ensembl_GRCz11_latest,20,1,29217980,end_of_ATG
ENSDART00000024528,ensembl_GRCz11_latest,20,1,29224134,start_of_STOP
ENSDART00000103046,ensembl_GRCz11_latest,18,-1,25771347,end_of_ATG
ENSDART00000103046,ensembl_GRCz11_latest,18,-1,25755214,start_of_STOP
ENSDART00000164966,ensembl_GRCz11_latest,5,1,31819438,end_of_ATG
ENSDART00000164966,ensembl_GRCz11_latest,5,1,31826276,start_of_STOP
ENSDART00000018347,ensembl_GRCz11_latest,14,-1,31488095,end_of_ATG
ENSDART00000018347,ensembl_GRCz11_latest,14,-1,31480076,start_of_STOP
ENSDART00000054428,ensembl_GRCz11_latest,15,1,19991288,end_of_ATG
ENSDART00000054428,ensembl_GRCz11_latest,15,1,20003421,start_of_STOP
ENSDART00000109751,ensembl_GRCz11_latest,25,-1,35136236,end_of_ATG
ENSDART00000109751,ensembl_GRCz11_latest,25,-1,35135866,start_of_STOP
ENSDART00000103253,ensembl_GRCz11_latest,19,-1,35035855,end_of_ATG
ENSDART00000103253,ensembl_GRCz11_latest,19,-1,35019557,start_of_STOP
ENSDART00000151097,ensembl_GRCz11_latest,3,-1,30678700,end_of_ATG
ENSDART00000151097,ensembl_GRCz11_latest,3,-1,30665999,start_of_STOP
ENSDART00000025549,ensembl_GRCz11_latest,14,1,45566307,end_of_ATG
ENSDART00000025549,ensembl_GRCz11_latest,14,1,45570944,start_of_STOP
ENSDART00000125912,ensembl_GRCz11_latest,6,1,7251174,end_of_ATG
ENSDART00000125912,ensembl_GRCz11_latest,6,1,7279963,start_of_STOP
ENSDART00000055380,ensembl_GRCz11_latest,16,1,10318996,end_of_ATG
ENSDART00000055380,ensembl_GRCz11_latest,16,1,10326735,start_of_STOP
ENSDART00000054989,ensembl_GRCz11_latest,1,1,8662544,end_of_ATG
ENSDART00000054989,ensembl_GRCz11_latest,1,1,8668200,start_of_STOP
ENSDART00000058628,ensembl_GRCz11_latest,13,1,24287810,end_of_ATG
ENSDART00000058628,ensembl_GRCz11_latest,13,1,24292501,start_of_STOP
ENSDART00000182510,ensembl_GRCz11_latest,25,-1,35137389,end_of_ATG
ENSDART00000182510,ensembl_GRCz11_latest,25,-1,35137082,start_of_STOP
ENSDART00000007119,ensembl_GRCz11_latest,3,1,25850894,end_of_ATG
ENSDART00000007119,ensembl_GRCz11_latest,3,1,25852518,start_of_STOP
ENSDART00000021336,ensembl_GRCz11_latest,1,1,45003510,end_of_ATG
ENSDART00000021336,ensembl_GRCz11_latest,1,1,45013500,start_of_STOP
ENSDART00000165503,ensembl_GRCz11_latest,4,1,2267643,end_of_ATG
ENSDART00000165503,ensembl_GRCz11_latest,4,1,2281428,start_of_STOP
ENSDART00000150524,ensembl_GRCz11_latest,4,-1,45432959,end_of_ATG
ENSDART00000150524,ensembl_GRCz11_latest,4,-1,45423823,start_of_STOP
ENSDART00000133057,ensembl_GRCz11_latest,13,1,18371222,end_of_ATG
ENSDART00000133057,ensembl_GRCz11_latest,13,1,18434122,start_of_STOP
ENSDART00000017572,ensembl_GRCz11_latest,4,1,20486818,end_of_ATG
ENSDART00000017572,ensembl_GRCz11_latest,4,1,20499429,start_of_STOP
ENSDART00000111767,ensembl_GRCz11_latest,18,1,25752725,end_of_ATG
ENSDART00000111767,ensembl_GRCz11_latest,18,1,25754483,start_of_STOP
ENSDART00000150201,ensembl_GRCz11_latest,9,1,29047492,end_of_ATG
ENSDART00000150201,ensembl_GRCz11_latest,9,1,29058513,start_of_STOP
ENSDART00000005053,ensembl_GRCz11_latest,7,-1,35314232,end_of_ATG
ENSDART00000005053,ensembl_GRCz11_latest,7,-1,35284106,start_of_STOP
ENSDART00000137365,ensembl_GRCz11_latest,16,-1,8479792,end_of_ATG
ENSDART00000137365,ensembl_GRCz11_latest,16,-1,8367729,start_of_STOP
ENSDART00000114774,ensembl_GRCz11_latest,7,1,39634875,end_of_ATG
ENSDART00000114774,ensembl_GRCz11_latest,7,1,39654758,start_of_STOP
ENSDART00000167659,ensembl_GRCz11_latest,11,1,24851750,end_of_ATG
ENSDART00000167659,ensembl_GRCz11_latest,11,1,24874881,start_of_STOP
ENSDART00000052097,ensembl_GRCz11_latest,19,1,32822348,end_of_ATG
ENSDART00000052097,ensembl_GRCz11_latest,19,1,32838348,start_of_STOP
ENSDART00000109785,ensembl_GRCz11_latest,8,-1,51930824,end_of_ATG
ENSDART00000109785,ensembl_GRCz11_latest,8,-1,51779736,start_of_STOP
ENSDART00000131949,ensembl_GRCz11_latest,16,-1,4640537,end_of_ATG
ENSDART00000131949,ensembl_GRCz11_latest,16,-1,4619546,start_of_STOP
ENSDART00000189008,ensembl_GRCz11_latest,25,-1,35139518,end_of_ATG
ENSDART00000189008,ensembl_GRCz11_latest,25,-1,35139112,start_of_STOP
ENSDART00000181530,ensembl_GRCz11_latest,13,1,4883489,end_of_ATG
ENSDART00000181530,ensembl_GRCz11_latest,13,1,4968572,start_of_STOP
ENSDART00000036939,ensembl_GRCz11_latest,11,1,6456303,end_of_ATG
ENSDART00000036939,ensembl_GRCz11_latest,11,1,6457086,start_of_STOP
ENSDART00000064896,ensembl_GRCz11_latest,6,1,42919098,end_of_ATG
ENSDART00000064896,ensembl_GRCz11_latest,6,1,42927028,start_of_STOP
ENSDART00000156587,ensembl_GRCz11_latest,15,1,17251243,end_of_ATG
ENSDART00000156587,ensembl_GRCz11_latest,15,1,17255293,start_of_STOP
ENSDART00000139897,ensembl_GRCz11_latest,8,-1,23701623,end_of_ATG
ENSDART00000139897,ensembl_GRCz11_latest,8,-1,23692384,start_of_STOP
ENSDART00000081072,ensembl_GRCz11_latest,2,-1,11027207,end_of_ATG
ENSDART00000081072,ensembl_GRCz11_latest,2,-1,10935275,start_of_STOP
ENSDART00000098914,ensembl_GRCz11_latest,18,-1,37355262,end_of_ATG
ENSDART00000098914,ensembl_GRCz11_latest,18,-1,37285976,start_of_STOP
ENSDART00000142995,ensembl_GRCz11_latest,15,1,4988226,end_of_ATG
ENSDART00000142995,ensembl_GRCz11_latest,15,1,4999248,start_of_STOP
ENSDART00000114215,ensembl_GRCz11_latest,17,1,26965447,end_of_ATG
ENSDART00000114215,ensembl_GRCz11_latest,17,1,26976290,start_of_STOP
ENSDART00000008099,ensembl_GRCz11_latest,21,1,21613020,end_of_ATG
ENSDART00000008099,ensembl_GRCz11_latest,21,1,21615382,start_of_STOP
ENSDART00000140179,ensembl_GRCz11_latest,13,1,38226369,end_of_ATG
ENSDART00000140179,ensembl_GRCz11_latest,13,1,38277660,start_of_STOP
ENSDART00000124845,ensembl_GRCz11_latest,3,-1,39259708,end_of_ATG
ENSDART00000124845,ensembl_GRCz11_latest,3,-1,39239383,start_of_STOP
ENSDART00000129969,ensembl_GRCz11_latest,25,-1,35140744,end_of_ATG
ENSDART00000129969,ensembl_GRCz11_latest,25,-1,35140362,start_of_STOP
ENSDART00000156660,ensembl_GRCz11_latest,6,1,40952033,end_of_ATG
ENSDART00000156660,ensembl_GRCz11_latest,6,1,40964152,start_of_STOP
ENSDART00000149275,ensembl_GRCz11_latest,16,-1,17713604,end_of_ATG
ENSDART00000149275,ensembl_GRCz11_latest,16,-1,17711952,start_of_STOP
ENSDART00000083827,ensembl_GRCz11_latest,12,-1,431147,end_of_ATG
ENSDART00000083827,ensembl_GRCz11_latest,12,-1,415806,start_of_STOP
ENSDART00000043452,ensembl_GRCz11_latest,18,-1,21950650,end_of_ATG
ENSDART00000043452,ensembl_GRCz11_latest,18,-1,21932227,start_of_STOP
ENSDART00000075150,ensembl_GRCz11_latest,17,1,50574063,end_of_ATG
ENSDART00000075150,ensembl_GRCz11_latest,17,1,50584707,start_of_STOP
ENSDART00000123364,ensembl_GRCz11_latest,14,1,8504897,end_of_ATG
ENSDART00000123364,ensembl_GRCz11_latest,14,1,8567268,start_of_STOP
ENSDART00000129647,ensembl_GRCz11_latest,10,-1,39321331,end_of_ATG
ENSDART00000129647,ensembl_GRCz11_latest,10,-1,39314707,start_of_STOP
ENSDART00000075197,ensembl_GRCz11_latest,25,-1,6010964,end_of_ATG
ENSDART00000075197,ensembl_GRCz11_latest,25,-1,5993113,start_of_STOP
ENSDART00000139703,ensembl_GRCz11_latest,2,-1,7185246,end_of_ATG
ENSDART00000139703,ensembl_GRCz11_latest,2,-1,7155130,start_of_STOP
ENSDART00000045763,ensembl_GRCz11_latest,2,-1,41850657,end_of_ATG
ENSDART00000045763,ensembl_GRCz11_latest,2,-1,41835400,start_of_STOP
ENSDART00000073953,ensembl_GRCz11_latest,5,1,64843483,end_of_ATG
ENSDART00000073953,ensembl_GRCz11_latest,5,1,64845959,start_of_STOP
ENSDART00000097670,ensembl_GRCz11_latest,10,1,7709726,end_of_ATG
ENSDART00000097670,ensembl_GRCz11_latest,10,1,7721762,start_of_STOP
ENSDART00000144623,ensembl_GRCz11_latest,9,1,33788628,end_of_ATG
ENSDART00000144623,ensembl_GRCz11_latest,9,1,33861491,start_of_STOP
ENSDART00000074361,ensembl_GRCz11_latest,18,-1,12052080,end_of_ATG
ENSDART00000074361,ensembl_GRCz11_latest,18,-1,12035386,start_of_STOP
ENSDART00000058629,ensembl_GRCz11_latest,13,1,24280420,end_of_ATG
ENSDART00000058629,ensembl_GRCz11_latest,13,1,24284127,start_of_STOP
ENSDART00000128852,ensembl_GRCz11_latest,25,1,19754121,end_of_ATG
ENSDART00000128852,ensembl_GRCz11_latest,25,1,19864551,start_of_STOP
ENSDART00000136865,ensembl_GRCz11_latest,8,-1,23683964,end_of_ATG
ENSDART00000136865,ensembl_GRCz11_latest,8,-1,23676077,start_of_STOP
ENSDART00000158131,ensembl_GRCz11_latest,2,-1,51059584,end_of_ATG
ENSDART00000158131,ensembl_GRCz11_latest,2,-1,51037299,start_of_STOP
ENSDART00000059735,ensembl_GRCz11_latest,12,1,5458464,end_of_ATG
ENSDART00000059735,ensembl_GRCz11_latest,12,1,5459740,start_of_STOP
ENSDART00000106669,ensembl_GRCz11_latest,12,-1,461518,end_of_ATG
ENSDART00000106669,ensembl_GRCz11_latest,12,-1,455894,start_of_STOP
ENSDART00000156458,ensembl_GRCz11_latest,15,-1,5016037,end_of_ATG
ENSDART00000156458,ensembl_GRCz11_latest,15,-1,5011410,start_of_STOP
ENSDART00000064215,ensembl_GRCz11_latest,10,1,11355954,end_of_ATG
ENSDART00000064215,ensembl_GRCz11_latest,10,1,11367974,start_of_STOP
ENSDART00000171368,ensembl_GRCz11_latest,17,1,6960351,end_of_ATG
ENSDART00000171368,ensembl_GRCz11_latest,17,1,6968388,start_of_STOP
ENSDART00000025153,ensembl_GRCz11_latest,4,-1,25064344,end_of_ATG
ENSDART00000025153,ensembl_GRCz11_latest,4,-1,25055607,start_of_STOP
ENSDART00000052080,ensembl_GRCz11_latest,19,-1,32888564,end_of_ATG
ENSDART00000052080,ensembl_GRCz11_latest,19,-1,32867288,start_of_STOP
ENSDART00000064281,ensembl_GRCz11_latest,7,1,3601221,end_of_ATG
ENSDART00000064281,ensembl_GRCz11_latest,7,1,3606909,start_of_STOP
ENSDART00000155843,ensembl_GRCz11_latest,24,-1,17444065,end_of_ATG
ENSDART00000155843,ensembl_GRCz11_latest,24,-1,17421724,start_of_STOP
ENSDART00000149610,ensembl_GRCz11_latest,8,1,29865662,end_of_ATG
ENSDART00000149610,ensembl_GRCz11_latest,8,1,29875219,start_of_STOP
ENSDART00000049572,ensembl_GRCz11_latest,1,-1,21562997,end_of_ATG
ENSDART00000049572,ensembl_GRCz11_latest,1,-1,21540616,start_of_STOP
ENSDART00000109356,ensembl_GRCz11_latest,1,-1,6494153,end_of_ATG
ENSDART00000109356,ensembl_GRCz11_latest,1,-1,6405423,start_of_STOP
ENSDART00000163398,ensembl_GRCz11_latest,25,-1,13703824,end_of_ATG
ENSDART00000163398,ensembl_GRCz11_latest,25,-1,13689998,start_of_STOP
ENSDART00000185930,ensembl_GRCz11_latest,6,1,120320,end_of_ATG
ENSDART00000185930,ensembl_GRCz11_latest,6,1,126357,start_of_STOP
ENSDART00000132588,ensembl_GRCz11_latest,2,-1,43168114,end_of_ATG
ENSDART00000132588,ensembl_GRCz11_latest,2,-1,43159753,start_of_STOP
ENSDART00000074175,ensembl_GRCz11_latest,7,-1,41295349,end_of_ATG
ENSDART00000074175,ensembl_GRCz11_latest,7,-1,41275449,start_of_STOP
ENSDART00000047461,ensembl_GRCz11_latest,19,1,30867994,end_of_ATG
ENSDART00000047461,ensembl_GRCz11_latest,19,1,30882467,start_of_STOP
ENSDART00000092319,ensembl_GRCz11_latest,12,-1,5505140,end_of_ATG
ENSDART00000092319,ensembl_GRCz11_latest,12,-1,5493048,start_of_STOP
ENSDART00000132660,ensembl_GRCz11_latest,19,-1,24555613,end_of_ATG
ENSDART00000132660,ensembl_GRCz11_latest,19,-1,24546649,start_of_STOP
ENSDART00000129926,ensembl_GRCz11_latest,9,-1,30259397,end_of_ATG
ENSDART00000129926,ensembl_GRCz11_latest,9,-1,30248976,start_of_STOP
ENSDART00000015636,ensembl_GRCz11_latest,21,-1,30181237,end_of_ATG
ENSDART00000015636,ensembl_GRCz11_latest,21,-1,30170107,start_of_STOP
ENSDART00000157707,ensembl_GRCz11_latest,3,1,6291910,end_of_ATG
ENSDART00000157707,ensembl_GRCz11_latest,3,1,6309199,start_of_STOP
ENSDART00000012659,ensembl_GRCz11_latest,4,1,9467142,end_of_ATG
ENSDART00000012659,ensembl_GRCz11_latest,4,1,9475888,start_of_STOP
ENSDART00000059837,ensembl_GRCz11_latest,9,-1,33785145,end_of_ATG
ENSDART00000059837,ensembl_GRCz11_latest,9,-1,33783997,start_of_STOP
ENSDART00000102674,ensembl_GRCz11_latest,3,-1,39304905,end_of_ATG
ENSDART00000102674,ensembl_GRCz11_latest,3,-1,39264051,start_of_STOP
ENSDART00000092647,ensembl_GRCz11_latest,22,1,5176680,end_of_ATG
ENSDART00000092647,ensembl_GRCz11_latest,22,1,5227722,start_of_STOP
ENSDART00000108710,ensembl_GRCz11_latest,6,-1,130847,end_of_ATG
ENSDART00000108710,ensembl_GRCz11_latest,6,-1,126905,start_of_STOP
ENSDART00000185825,ensembl_GRCz11_latest,11,-1,10797645,end_of_ATG
ENSDART00000185825,ensembl_GRCz11_latest,11,-1,10685628,start_of_STOP
ENSDART00000168978,ensembl_GRCz11_latest,16,-1,13622055,end_of_ATG
ENSDART00000168978,ensembl_GRCz11_latest,16,-1,13617560,start_of_STOP
ENSDART00000049135,ensembl_GRCz11_latest,25,-1,35142125,end_of_ATG
ENSDART00000049135,ensembl_GRCz11_latest,25,-1,35141530,start_of_STOP
ENSDART00000145409,ensembl_GRCz11_latest,13,1,42544089,end_of_ATG
ENSDART00000145409,ensembl_GRCz11_latest,13,1,42549813,start_of_STOP
ENSDART00000122184,ensembl_GRCz11_latest,15,-1,25153290,end_of_ATG
ENSDART00000122184,ensembl_GRCz11_latest,15,-1,25101950,start_of_STOP
ENSDART00000089699,ensembl_GRCz11_latest,19,-1,26868721,end_of_ATG
ENSDART00000089699,ensembl_GRCz11_latest,19,-1,26858041,start_of_STOP
ENSDART00000050949,ensembl_GRCz11_latest,5,1,57924859,end_of_ATG
ENSDART00000050949,ensembl_GRCz11_latest,5,1,57926478,start_of_STOP
ENSDART00000159368,ensembl_GRCz11_latest,5,-1,3991653,end_of_ATG
ENSDART00000159368,ensembl_GRCz11_latest,5,-1,3954616,start_of_STOP
ENSDART00000063644,ensembl_GRCz11_latest,6,1,15127588,end_of_ATG
ENSDART00000063644,ensembl_GRCz11_latest,6,1,15130976,start_of_STOP
ENSDART00000130675,ensembl_GRCz11_latest,1,1,54737468,end_of_ATG
ENSDART00000130675,ensembl_GRCz11_latest,1,1,54753189,start_of_STOP
ENSDART00000136032,ensembl_GRCz11_latest,22,1,28818293,end_of_ATG
ENSDART00000136032,ensembl_GRCz11_latest,22,1,28848685,start_of_STOP
ENSDART00000064509,ensembl_GRCz11_latest,17,1,12700662,end_of_ATG
ENSDART00000064509,ensembl_GRCz11_latest,17,1,12708215,start_of_STOP
ENSDART00000079536,ensembl_GRCz11_latest,22,-1,23191386,end_of_ATG
ENSDART00000079536,ensembl_GRCz11_latest,22,-1,23106541,start_of_STOP
ENSDART00000121503,ensembl_GRCz11_latest,18,-1,5692188,end_of_ATG
ENSDART00000121503,ensembl_GRCz11_latest,18,-1,5677538,start_of_STOP
ENSDART00000170755,ensembl_GRCz11_latest,19,1,46343397,end_of_ATG
ENSDART00000170755,ensembl_GRCz11_latest,19,1,46359568,start_of_STOP
ENSDART00000012630,ensembl_GRCz11_latest,3,-1,32362928,end_of_ATG
ENSDART00000012630,ensembl_GRCz11_latest,3,-1,32358010,start_of_STOP
ENSDART00000169133,ensembl_GRCz11_latest,22,1,2120838,end_of_ATG
ENSDART00000169133,ensembl_GRCz11_latest,22,1,2125448,start_of_STOP
