Gene stable ID,Gene stable ID version,Transcript stable ID,Ensembl_ID,Transcript stable ID version,Ensembl Canonical,Gene type
ENSG00000171234,ENSG00000171234.14,ENST00000305231,ENST00000305231,ENST00000305231.12,1,protein_coding
ENSG00000228836,ENSG00000228836.8,ENST00000487941,ENST00000487941,ENST00000487941.6,1,protein_coding
ENSG00000170290,ENSG00000170290.4,ENST00000305991,ENST00000305991,ENST00000305991.3,1,protein_coding
ENSG00000126522,ENSG00000126522.17,ENST00000304874,ENST00000304874,ENST00000304874.14,1,protein_coding
ENSG00000278289,ENSG00000278289.5,ENST00000620654,ENST00000620654,ENST00000620654.2,1,protein_coding
ENSG00000114166,ENSG00000114166.8,ENST00000263754,ENST00000263754,ENST00000263754.5,1,protein_coding
ENSG00000167081,ENSG00000167081.18,ENST00000373489,ENST00000373489,ENST00000373489.10,1,protein_coding
ENSG00000271449,ENSG00000271449.8,ENST00000612907,ENST00000612907,ENST00000612907.2,1,protein_coding
ENSG00000175048,ENSG00000175048.17,ENST00000359775,ENST00000359775,ENST00000359775.10,1,protein_coding
ENSG00000015171,ENSG00000015171.20,ENST00000381604,ENST00000381604,ENST00000381604.9,1,protein_coding
ENSG00000187118,ENSG00000187118.14,ENST00000466830,ENST00000466830,ENST00000466830.6,1,protein_coding
ENSG00000103995,ENSG00000103995.14,ENST00000380950,ENST00000380950,ENST00000380950.7,1,protein_coding
ENSG00000169946,ENSG00000169946.14,ENST00000407775,ENST00000407775,ENST00000407775.7,1,protein_coding
ENSG00000142599,ENSG00000142599.19,ENST00000400908,ENST00000400908,ENST00000400908.7,1,protein_coding
ENSG00000278085,ENSG00000278085.5,ENST00000611660,ENST00000611660,ENST00000611660.5,1,protein_coding
ENSG00000110723,ENSG00000110723.12,ENST00000265843,ENST00000265843,ENST00000265843.9,1,protein_coding
ENSG00000270946,ENSG00000270946.6,ENST00000620704,ENST00000620704,ENST00000620704.5,1,protein_coding
ENSG00000169446,ENSG00000169446.6,ENST00000305963,ENST00000305963,ENST00000305963.3,1,protein_coding
ENSG00000183668,ENSG00000183668.18,ENST00000270077,ENST00000270077,ENST00000270077.8,1,protein_coding
ENSG00000014824,ENSG00000014824.14,ENST00000264451,ENST00000264451,ENST00000264451.12,1,protein_coding
ENSG00000106524,ENSG00000106524.9,ENST00000306999,ENST00000306999,ENST00000306999.7,1,protein_coding
ENSG00000203733,ENSG00000203733.5,ENST00000450456,ENST00000450456,ENST00000450456.2,1,protein_coding
ENSG00000288520,ENSG00000288520.1,ENST00000673182,ENST00000673182,ENST00000673182.1,1,protein_coding
ENSG00000119866,ENSG00000119866.22,ENST00000642384,ENST00000642384,ENST00000642384.2,1,protein_coding
ENSG00000203933,ENSG00000203933.3,ENST00000370540,ENST00000370540,ENST00000370540.2,1,protein_coding
ENSG00000184530,ENSG00000184530.9,ENST00000329722,ENST00000329722,ENST00000329722.8,1,protein_coding
ENSG00000165661,ENSG00000165661.17,ENST00000358701,ENST00000358701,ENST00000358701.10,1,protein_coding
ENSG00000140694,ENSG00000140694.17,ENST00000437198,ENST00000437198,ENST00000437198.7,1,protein_coding
ENSG00000170962,ENSG00000170962.13,ENST00000393158,ENST00000393158,ENST00000393158.7,1,protein_coding
ENSG00000034510,ENSG00000034510.6,ENST00000233143,ENST00000233143,ENST00000233143.6,1,protein_coding
ENSG00000221826,ENSG00000221826.10,ENST00000327495,ENST00000327495,ENST00000327495.10,1,protein_coding
ENSG00000180613,ENSG00000180613.11,ENST00000326902,ENST00000326902,ENST00000326902.7,1,protein_coding
ENSG00000157470,ENSG00000157470.12,ENST00000288228,ENST00000288228,ENST00000288228.10,1,protein_coding
ENSG00000214513,ENSG00000214513.4,ENST00000398468,ENST00000398468,ENST00000398468.4,1,protein_coding
ENSG00000268975,ENSG00000268975.2,ENST00000600729,ENST00000600729,ENST00000600729.2,1,protein_coding
ENSG00000171408,ENSG00000171408.14,ENST00000308191,ENST00000308191,ENST00000308191.11,1,protein_coding
ENSG00000198464,ENSG00000198464.14,ENST00000595962,ENST00000595962,ENST00000595962.6,1,protein_coding
ENSG00000185127,ENSG00000185127.6,ENST00000332290,ENST00000332290,ENST00000332290.3,1,protein_coding
ENSG00000172955,ENSG00000172955.17,ENST00000394899,ENST00000394899,ENST00000394899.6,1,protein_coding
ENSG00000154548,ENSG00000154548.9,ENST00000452027,ENST00000452027,ENST00000452027.3,1,protein_coding
ENSG00000196588,ENSG00000196588.21,ENST00000355630,ENST00000355630,ENST00000355630.10,1,protein_coding
ENSG00000146731,ENSG00000146731.11,ENST00000275603,ENST00000275603,ENST00000275603.9,1,protein_coding
ENSG00000163440,ENSG00000163440.12,ENST00000295645,ENST00000295645,ENST00000295645.9,1,protein_coding
ENSG00000166266,ENSG00000166266.14,ENST00000393094,ENST00000393094,ENST00000393094.7,1,protein_coding
ENSG00000261857,ENSG00000261857.7,ENST00000263369,ENST00000263369,ENST00000263369.4,1,protein_coding
ENSG00000258366,ENSG00000258366.11,ENST00000360203,ENST00000360203,ENST00000360203.11,1,protein_coding
ENSG00000104549,ENSG00000104549.12,ENST00000265896,ENST00000265896,ENST00000265896.10,1,protein_coding
ENSG00000198832,ENSG00000198832.11,ENST00000400299,ENST00000400299,ENST00000400299.6,1,protein_coding
ENSG00000255690,ENSG00000255690.3,ENST00000539664,ENST00000539664,ENST00000539664.3,1,protein_coding
ENSG00000011021,ENSG00000011021.23,ENST00000346436,ENST00000346436,ENST00000346436.11,1,protein_coding
ENSG00000161243,ENSG00000161243.9,ENST00000292853,ENST00000292853,ENST00000292853.9,1,protein_coding
ENSG00000172116,ENSG00000172116.23,ENST00000390655,ENST00000390655,ENST00000390655.12,1,protein_coding
ENSG00000136274,ENSG00000136274.9,ENST00000490531,ENST00000490531,ENST00000490531.3,1,protein_coding
ENSG00000284946,ENSG00000284946.1,ENST00000643536,ENST00000643536,ENST00000643536.1,1,protein_coding
ENSG00000130338,ENSG00000130338.13,ENST00000367097,ENST00000367097,ENST00000367097.8,1,protein_coding
ENSG00000118702,ENSG00000118702.11,ENST00000373614,ENST00000373614,ENST00000373614.7,1,protein_coding
ENSG00000239305,ENSG00000239305.7,ENST00000237455,ENST00000237455,ENST00000237455.5,1,protein_coding
ENSG00000196091,ENSG00000196091.15,ENST00000361466,ENST00000361466,ENST00000361466.7,1,protein_coding
ENSG00000176049,ENSG00000176049.16,ENST00000616793,ENST00000616793,ENST00000616793.5,1,protein_coding
ENSG00000156140,ENSG00000156140.10,ENST00000286657,ENST00000286657,ENST00000286657.10,1,protein_coding
ENSG00000077279,ENSG00000077279.20,ENST00000636035,ENST00000636035,ENST00000636035.2,1,protein_coding
ENSG00000131044,ENSG00000131044.18,ENST00000535842,ENST00000535842,ENST00000535842.6,1,protein_coding
ENSG00000215912,ENSG00000215912.12,ENST00000401095,ENST00000401095,ENST00000401095.8,1,protein_coding
ENSG00000154997,ENSG00000154997.9,ENST00000388975,ENST00000388975,ENST00000388975.4,1,protein_coding
ENSG00000124467,ENSG00000124467.19,ENST00000306511,ENST00000306511,ENST00000306511.5,1,protein_coding
ENSG00000145685,ENSG00000145685.14,ENST00000380345,ENST00000380345,ENST00000380345.7,1,protein_coding
ENSG00000120952,ENSG00000120952.4,ENST00000240189,ENST00000240189,ENST00000240189.2,1,protein_coding
ENSG00000243073,ENSG00000243073.4,ENST00000235349,ENST00000235349,ENST00000235349.6,1,protein_coding
ENSG00000169439,ENSG00000169439.12,ENST00000302190,ENST00000302190,ENST00000302190.9,1,protein_coding
ENSG00000125551,ENSG00000125551.19,ENST00000359481,ENST00000359481,ENST00000359481.9,1,protein_coding
ENSG00000072786,ENSG00000072786.13,ENST00000176763,ENST00000176763,ENST00000176763.10,1,protein_coding
ENSG00000090905,ENSG00000090905.19,ENST00000395799,ENST00000395799,ENST00000395799.8,1,protein_coding
ENSG00000142615,ENSG00000142615.8,ENST00000359621,ENST00000359621,ENST00000359621.5,1,protein_coding
ENSG00000164038,ENSG00000164038.16,ENST00000394785,ENST00000394785,ENST00000394785.9,1,protein_coding
ENSG00000121289,ENSG00000121289.18,ENST00000305768,ENST00000305768,ENST00000305768.10,1,protein_coding
ENSG00000146729,ENSG00000146729.10,ENST00000322090,ENST00000322090,ENST00000322090.8,1,protein_coding
ENSG00000046653,ENSG00000046653.15,ENST00000316715,ENST00000316715,ENST00000316715.9,1,protein_coding
ENSG00000130024,ENSG00000130024.15,ENST00000339209,ENST00000339209,ENST00000339209.9,1,protein_coding
ENSG00000180957,ENSG00000180957.19,ENST00000335272,ENST00000335272,ENST00000335272.10,1,protein_coding
ENSG00000140451,ENSG00000140451.13,ENST00000559239,ENST00000559239,ENST00000559239.2,1,protein_coding
ENSG00000115364,ENSG00000115364.14,ENST00000393909,ENST00000393909,ENST00000393909.7,1,protein_coding
ENSG00000215704,ENSG00000215704.10,ENST00000375910,ENST00000375910,ENST00000375910.8,1,protein_coding
ENSG00000145911,ENSG00000145911.6,ENST00000274605,ENST00000274605,ENST00000274605.6,1,protein_coding
ENSG00000168010,ENSG00000168010.11,ENST00000321297,ENST00000321297,ENST00000321297.10,1,protein_coding
ENSG00000119487,ENSG00000119487.17,ENST00000265960,ENST00000265960,ENST00000265960.8,1,protein_coding
ENSG00000173011,ENSG00000173011.12,ENST00000310074,ENST00000310074,ENST00000310074.8,1,protein_coding
ENSG00000132570,ENSG00000132570.15,ENST00000254908,ENST00000254908,ENST00000254908.11,1,protein_coding
ENSG00000268182,ENSG00000268182.6,ENST00000598409,ENST00000598409,ENST00000598409.6,1,protein_coding
ENSG00000124374,ENSG00000124374.9,ENST00000244221,ENST00000244221,ENST00000244221.9,1,protein_coding
ENSG00000141127,ENSG00000141127.15,ENST00000268835,ENST00000268835,ENST00000268835.7,1,protein_coding
ENSG00000163586,ENSG00000163586.10,ENST00000295834,ENST00000295834,ENST00000295834.8,1,protein_coding
ENSG00000046647,ENSG00000046647.14,ENST00000680255,ENST00000680255,ENST00000680255.1,1,protein_coding
ENSG00000198062,ENSG00000198062.16,ENST00000343518,ENST00000343518,ENST00000343518.11,1,protein_coding
ENSG00000059758,ENSG00000059758.8,ENST00000261211,ENST00000261211,ENST00000261211.8,1,protein_coding
ENSG00000146416,ENSG00000146416.19,ENST00000357847,ENST00000357847,ENST00000357847.9,1,protein_coding
ENSG00000146733,ENSG00000146733.14,ENST00000275605,ENST00000275605,ENST00000275605.8,1,protein_coding
ENSG00000152208,ENSG00000152208.13,ENST00000282020,ENST00000282020,ENST00000282020.9,1,protein_coding
ENSG00000048471,ENSG00000048471.14,ENST00000566228,ENST00000566228,ENST00000566228.6,1,protein_coding
ENSG00000168874,ENSG00000168874.13,ENST00000306279,ENST00000306279,ENST00000306279.4,1,protein_coding
ENSG00000064726,ENSG00000064726.10,ENST00000261721,ENST00000261721,ENST00000261721.9,1,protein_coding
ENSG00000157600,ENSG00000157600.12,ENST00000372068,ENST00000372068,ENST00000372068.7,1,protein_coding
ENSG00000187808,ENSG00000187808.5,ENST00000343905,ENST00000343905,ENST00000343905.5,1,protein_coding
ENSG00000157916,ENSG00000157916.20,ENST00000605895,ENST00000605895,ENST00000605895.6,1,protein_coding
ENSG00000178665,ENSG00000178665.16,ENST00000429591,ENST00000429591,ENST00000429591.4,1,protein_coding
ENSG00000198918,ENSG00000198918.8,ENST00000361575,ENST00000361575,ENST00000361575.4,1,protein_coding
ENSG00000100077,ENSG00000100077.16,ENST00000324198,ENST00000324198,ENST00000324198.11,1,protein_coding
ENSG00000169116,ENSG00000169116.11,ENST00000307428,ENST00000307428,ENST00000307428.7,1,protein_coding
ENSG00000095383,ENSG00000095383.20,ENST00000465784,ENST00000465784,ENST00000465784.7,1,protein_coding
ENSG00000205038,ENSG00000205038.12,ENST00000378402,ENST00000378402,ENST00000378402.10,1,protein_coding
ENSG00000169836,ENSG00000169836.5,ENST00000304883,ENST00000304883,ENST00000304883.3,1,protein_coding
ENSG00000136940,ENSG00000136940.14,ENST00000259467,ENST00000259467,ENST00000259467.9,1,protein_coding
ENSG00000187616,ENSG00000187616.5,ENST00000339996,ENST00000339996,ENST00000339996.4,1,protein_coding
ENSG00000186625,ENSG00000186625.14,ENST00000367411,ENST00000367411,ENST00000367411.7,1,protein_coding
ENSG00000150712,ENSG00000150712.11,ENST00000382142,ENST00000382142,ENST00000382142.8,1,protein_coding
ENSG00000125351,ENSG00000125351.13,ENST00000276201,ENST00000276201,ENST00000276201.7,1,protein_coding
ENSG00000274933,ENSG00000274933.5,ENST00000621034,ENST00000621034,ENST00000621034.1,1,protein_coding
ENSG00000118418,ENSG00000118418.14,ENST00000344726,ENST00000344726,ENST00000344726.9,1,protein_coding
ENSG00000125352,ENSG00000125352.6,ENST00000371442,ENST00000371442,ENST00000371442.4,1,protein_coding
ENSG00000163624,ENSG00000163624.6,ENST00000295887,ENST00000295887,ENST00000295887.6,1,protein_coding
ENSG00000119471,ENSG00000119471.15,ENST00000398805,ENST00000398805,ENST00000398805.8,1,protein_coding
ENSG00000083307,ENSG00000083307.12,ENST00000646743,ENST00000646743,ENST00000646743.1,1,protein_coding
ENSG00000125356,ENSG00000125356.7,ENST00000371437,ENST00000371437,ENST00000371437.5,1,protein_coding
ENSG00000157881,ENSG00000157881.16,ENST00000378466,ENST00000378466,ENST00000378466.9,1,protein_coding
ENSG00000276023,ENSG00000276023.5,ENST00000617516,ENST00000617516,ENST00000617516.5,1,protein_coding
ENSG00000177380,ENSG00000177380.14,ENST00000334186,ENST00000334186,ENST00000334186.9,1,protein_coding
ENSG00000158106,ENSG00000158106.14,ENST00000289013,ENST00000289013,ENST00000289013.11,1,protein_coding
ENSG00000074935,ENSG00000074935.14,ENST00000368662,ENST00000368662,ENST00000368662.10,1,protein_coding
ENSG00000100206,ENSG00000100206.11,ENST00000216024,ENST00000216024,ENST00000216024.7,1,protein_coding
ENSG00000136250,ENSG00000136250.12,ENST00000617537,ENST00000617537,ENST00000617537.5,1,protein_coding
ENSG00000111647,ENSG00000111647.13,ENST00000279907,ENST00000279907,ENST00000279907.12,1,protein_coding
ENSG00000186471,ENSG00000186471.13,ENST00000371431,ENST00000371431,ENST00000371431.8,1,protein_coding
ENSG00000146385,ENSG00000146385.1,ENST00000275200,ENST00000275200,ENST00000275200.1,1,protein_coding
ENSG00000267173,ENSG00000267173.1,ENST00000588212,ENST00000588212,ENST00000588212.1,1,protein_coding
ENSG00000127903,ENSG00000127903.14,ENST00000537055,ENST00000537055,ENST00000537055.4,1,protein_coding
ENSG00000101882,ENSG00000101882.10,ENST00000371410,ENST00000371410,ENST00000371410.5,1,protein_coding
ENSG00000116213,ENSG00000116213.16,ENST00000270708,ENST00000270708,ENST00000270708.12,1,protein_coding
ENSG00000169375,ENSG00000169375.16,ENST00000394947,ENST00000394947,ENST00000394947.8,1,protein_coding
ENSG00000157087,ENSG00000157087.20,ENST00000360273,ENST00000360273,ENST00000360273.7,1,protein_coding
ENSG00000166359,ENSG00000166359.11,ENST00000355868,ENST00000355868,ENST00000355868.4,1,protein_coding
ENSG00000135521,ENSG00000135521.9,ENST00000367576,ENST00000367576,ENST00000367576.6,1,protein_coding
ENSG00000147592,ENSG00000147592.9,ENST00000276590,ENST00000276590,ENST00000276590.5,1,protein_coding
ENSG00000204524,ENSG00000204524.7,ENST00000414468,ENST00000414468,ENST00000414468.3,1,protein_coding
ENSG00000174600,ENSG00000174600.14,ENST00000550402,ENST00000550402,ENST00000550402.6,1,protein_coding
ENSG00000198576,ENSG00000198576.4,ENST00000356613,ENST00000356613,ENST00000356613.4,1,protein_coding
ENSG00000137713,ENSG00000137713.16,ENST00000527614,ENST00000527614,ENST00000527614.6,1,protein_coding
ENSG00000090013,ENSG00000090013.11,ENST00000263368,ENST00000263368,ENST00000263368.9,1,protein_coding
ENSG00000058600,ENSG00000058600.16,ENST00000299853,ENST00000299853,ENST00000299853.10,1,protein_coding
ENSG00000167554,ENSG00000167554.15,ENST00000403906,ENST00000403906,ENST00000403906.8,1,protein_coding
ENSG00000005156,ENSG00000005156.12,ENST00000378526,ENST00000378526,ENST00000378526.9,1,protein_coding
ENSG00000187094,ENSG00000187094.12,ENST00000396169,ENST00000396169,ENST00000396169.7,1,protein_coding
ENSG00000067167,ENSG00000067167.8,ENST00000262213,ENST00000262213,ENST00000262213.7,1,protein_coding
ENSG00000167656,ENSG00000167656.5,ENST00000301263,ENST00000301263,ENST00000301263.5,1,protein_coding
ENSG00000184254,ENSG00000184254.17,ENST00000329841,ENST00000329841,ENST00000329841.10,1,protein_coding
ENSG00000164694,ENSG00000164694.17,ENST00000297267,ENST00000297267,ENST00000297267.14,1,protein_coding
ENSG00000163803,ENSG00000163803.13,ENST00000327757,ENST00000327757,ENST00000327757.10,1,protein_coding
ENSG00000100380,ENSG00000100380.15,ENST00000216218,ENST00000216218,ENST00000216218.8,1,protein_coding
ENSG00000105404,ENSG00000105404.11,ENST00000222008,ENST00000222008,ENST00000222008.11,1,protein_coding
ENSG00000120860,ENSG00000120860.11,ENST00000240079,ENST00000240079,ENST00000240079.11,1,protein_coding
ENSG00000110721,ENSG00000110721.12,ENST00000265689,ENST00000265689,ENST00000265689.9,1,protein_coding
ENSG00000278845,ENSG00000278845.5,ENST00000613675,ENST00000613675,ENST00000613675.5,1,protein_coding
ENSG00000253719,ENSG00000253719.4,ENST00000519948,ENST00000519948,ENST00000519948.4,1,protein_coding
ENSG00000153064,ENSG00000153064.12,ENST00000322953,ENST00000322953,ENST00000322953.9,1,protein_coding
ENSG00000073169,ENSG00000073169.15,ENST00000380903,ENST00000380903,ENST00000380903.7,1,protein_coding
ENSG00000135537,ENSG00000135537.17,ENST00000368977,ENST00000368977,ENST00000368977.9,1,protein_coding
ENSG00000145736,ENSG00000145736.14,ENST00000274400,ENST00000274400,ENST00000274400.9,1,protein_coding
ENSG00000184786,ENSG00000184786.6,ENST00000366774,ENST00000366774,ENST00000366774.4,1,protein_coding
ENSG00000153443,ENSG00000153443.13,ENST00000283474,ENST00000283474,ENST00000283474.12,1,protein_coding
ENSG00000140396,ENSG00000140396.13,ENST00000452400,ENST00000452400,ENST00000452400.7,1,protein_coding
ENSG00000111670,ENSG00000111670.16,ENST00000299314,ENST00000299314,ENST00000299314.12,1,protein_coding
ENSG00000087095,ENSG00000087095.13,ENST00000407008,ENST00000407008,ENST00000407008.8,1,protein_coding
ENSG00000138722,ENSG00000138722.10,ENST00000264790,ENST00000264790,ENST00000264790.7,1,protein_coding
ENSG00000103978,ENSG00000103978.16,ENST00000389834,ENST00000389834,ENST00000389834.9,1,protein_coding
ENSG00000159307,ENSG00000159307.20,ENST00000360835,ENST00000360835,ENST00000360835.9,1,protein_coding
ENSG00000118420,ENSG00000118420.17,ENST00000369747,ENST00000369747,ENST00000369747.8,1,protein_coding
ENSG00000257065,ENSG00000257065.1,ENST00000545614,ENST00000545614,ENST00000545614.1,1,protein_coding
ENSG00000138678,ENSG00000138678.11,ENST00000264409,ENST00000264409,ENST00000264409.5,1,protein_coding
ENSG00000041982,ENSG00000041982.16,ENST00000350763,ENST00000350763,ENST00000350763.9,1,protein_coding
ENSG00000138942,ENSG00000138942.17,ENST00000326132,ENST00000326132,ENST00000326132.11,1,protein_coding
ENSG00000127586,ENSG00000127586.17,ENST00000262315,ENST00000262315,ENST00000262315.14,1,protein_coding
ENSG00000100968,ENSG00000100968.14,ENST00000250373,ENST00000250373,ENST00000250373.9,1,protein_coding
ENSG00000174796,ENSG00000174796.12,ENST00000311638,ENST00000311638,ENST00000311638.7,1,protein_coding
ENSG00000244486,ENSG00000244486.9,ENST00000622235,ENST00000622235,ENST00000622235.5,1,protein_coding
ENSG00000093217,ENSG00000093217.11,ENST00000207870,ENST00000207870,ENST00000207870.8,1,protein_coding
ENSG00000109220,ENSG00000109220.11,ENST00000263921,ENST00000263921,ENST00000263921.8,1,protein_coding
ENSG00000071994,ENSG00000071994.11,ENST00000541970,ENST00000541970,ENST00000541970.6,1,protein_coding
ENSG00000169071,ENSG00000169071.15,ENST00000375708,ENST00000375708,ENST00000375708.4,1,protein_coding
ENSG00000100146,ENSG00000100146.19,ENST00000396884,ENST00000396884,ENST00000396884.8,1,protein_coding
ENSG00000022556,ENSG00000022556.16,ENST00000448584,ENST00000448584,ENST00000448584.7,1,protein_coding
ENSG00000145354,ENSG00000145354.12,ENST00000273986,ENST00000273986,ENST00000273986.10,1,protein_coding
ENSG00000130538,ENSG00000130538.6,ENST00000643195,ENST00000643195,ENST00000643195.1,1,protein_coding
ENSG00000166682,ENSG00000166682.13,ENST00000299882,ENST00000299882,ENST00000299882.11,1,protein_coding
ENSG00000185158,ENSG00000185158.12,ENST00000327564,ENST00000327564,ENST00000327564.11,1,protein_coding
ENSG00000113657,ENSG00000113657.13,ENST00000343218,ENST00000343218,ENST00000343218.10,1,protein_coding
ENSG00000164032,ENSG00000164032.12,ENST00000296417,ENST00000296417,ENST00000296417.6,1,protein_coding
ENSG00000084110,ENSG00000084110.11,ENST00000261208,ENST00000261208,ENST00000261208.8,1,protein_coding
ENSG00000166716,ENSG00000166716.10,ENST00000560079,ENST00000560079,ENST00000560079.7,1,protein_coding
ENSG00000165113,ENSG00000165113.13,ENST00000376371,ENST00000376371,ENST00000376371.7,1,protein_coding
ENSG00000130528,ENSG00000130528.12,ENST00000252825,ENST00000252825,ENST00000252825.9,1,protein_coding
ENSG00000121152,ENSG00000121152.10,ENST00000240423,ENST00000240423,ENST00000240423.9,1,protein_coding
ENSG00000155858,ENSG00000155858.6,ENST00000286307,ENST00000286307,ENST00000286307.6,1,protein_coding
ENSG00000103522,ENSG00000103522.16,ENST00000337929,ENST00000337929,ENST00000337929.8,1,protein_coding
ENSG00000214360,ENSG00000214360.5,ENST00000398186,ENST00000398186,ENST00000398186.5,1,protein_coding
ENSG00000106070,ENSG00000106070.20,ENST00000401949,ENST00000401949,ENST00000401949.6,1,protein_coding
ENSG00000042832,ENSG00000042832.12,ENST00000220616,ENST00000220616,ENST00000220616.9,1,protein_coding
ENSG00000169288,ENSG00000169288.18,ENST00000315567,ENST00000315567,ENST00000315567.13,1,protein_coding
ENSG00000196821,ENSG00000196821.10,ENST00000374023,ENST00000374023,ENST00000374023.8,1,protein_coding
ENSG00000112208,ENSG00000112208.11,ENST00000370693,ENST00000370693,ENST00000370693.5,1,protein_coding
ENSG00000205420,ENSG00000205420.11,ENST00000330722,ENST00000330722,ENST00000330722.7,1,protein_coding
ENSG00000110675,ENSG00000110675.13,ENST00000265840,ENST00000265840,ENST00000265840.12,1,protein_coding
ENSG00000136935,ENSG00000136935.14,ENST00000373555,ENST00000373555,ENST00000373555.9,1,protein_coding
ENSG00000204936,ENSG00000204936.10,ENST00000618265,ENST00000618265,ENST00000618265.5,1,protein_coding
ENSG00000167971,ENSG00000167971.16,ENST00000343516,ENST00000343516,ENST00000343516.8,1,protein_coding
ENSG00000283515,ENSG00000283515.1,ENST00000637233,ENST00000637233,ENST00000637233.1,1,protein_coding
ENSG00000281593,ENSG00000281593.1,ENST00000442800,ENST00000442800,ENST00000442800.1,1,protein_coding
ENSG00000275832,ENSG00000275832.5,ENST00000622683,ENST00000622683,ENST00000622683.5,1,protein_coding
ENSG00000166477,ENSG00000166477.13,ENST00000299601,ENST00000299601,ENST00000299601.10,1,protein_coding
ENSG00000134115,ENSG00000134115.13,ENST00000446702,ENST00000446702,ENST00000446702.7,1,protein_coding
ENSG00000138594,ENSG00000138594.14,ENST00000308580,ENST00000308580,ENST00000308580.12,1,protein_coding
ENSG00000167578,ENSG00000167578.18,ENST00000357052,ENST00000357052,ENST00000357052.8,1,protein_coding
ENSG00000164930,ENSG00000164930.12,ENST00000358755,ENST00000358755,ENST00000358755.5,1,protein_coding
ENSG00000072364,ENSG00000072364.13,ENST00000265343,ENST00000265343,ENST00000265343.10,1,protein_coding
ENSG00000275152,ENSG00000275152.5,ENST00000611905,ENST00000611905,ENST00000611905.2,1,protein_coding
ENSG00000048707,ENSG00000048707.15,ENST00000620676,ENST00000620676,ENST00000620676.6,1,protein_coding
ENSG00000164764,ENSG00000164764.11,ENST00000297354,ENST00000297354,ENST00000297354.7,1,protein_coding
ENSG00000285505,ENSG00000285505.1,ENST00000644613,ENST00000644613,ENST00000644613.1,1,protein_coding
ENSG00000170540,ENSG00000170540.15,ENST00000304414,ENST00000304414,ENST00000304414.12,1,protein_coding
ENSG00000275385,ENSG00000275385.2,ENST00000616054,ENST00000616054,ENST00000616054.2,1,protein_coding
ENSG00000237289,ENSG00000237289.10,ENST00000441322,ENST00000441322,ENST00000441322.6,1,protein_coding
ENSG00000005020,ENSG00000005020.13,ENST00000345317,ENST00000345317,ENST00000345317.7,1,protein_coding
ENSG00000111275,ENSG00000111275.13,ENST00000261733,ENST00000261733,ENST00000261733.7,1,protein_coding
ENSG00000275718,ENSG00000275718.2,ENST00000617897,ENST00000617897,ENST00000617897.2,1,protein_coding
ENSG00000189182,ENSG00000189182.10,ENST00000341809,ENST00000341809,ENST00000341809.8,1,protein_coding
ENSG00000158748,ENSG00000158748.4,ENST00000289753,ENST00000289753,ENST00000289753.2,1,protein_coding
ENSG00000187239,ENSG00000187239.17,ENST00000446176,ENST00000446176,ENST00000446176.7,1,protein_coding
ENSG00000130751,ENSG00000130751.10,ENST00000602212,ENST00000602212,ENST00000602212.6,1,protein_coding
ENSG00000139354,ENSG00000139354.11,ENST00000547754,ENST00000547754,ENST00000547754.6,1,protein_coding
ENSG00000164543,ENSG00000164543.7,ENST00000319357,ENST00000319357,ENST00000319357.6,1,protein_coding
ENSG00000157510,ENSG00000157510.14,ENST00000296721,ENST00000296721,ENST00000296721.9,1,protein_coding
ENSG00000242866,ENSG00000242866.10,ENST00000450892,ENST00000450892,ENST00000450892.7,1,protein_coding
ENSG00000198945,ENSG00000198945.8,ENST00000361794,ENST00000361794,ENST00000361794.7,1,protein_coding
ENSG00000145348,ENSG00000145348.17,ENST00000394708,ENST00000394708,ENST00000394708.7,1,protein_coding
ENSG00000130762,ENSG00000130762.15,ENST00000378378,ENST00000378378,ENST00000378378.9,1,protein_coding
ENSG00000145817,ENSG00000145817.17,ENST00000274496,ENST00000274496,ENST00000274496.10,1,protein_coding
ENSG00000184428,ENSG00000184428.13,ENST00000329245,ENST00000329245,ENST00000329245.9,1,protein_coding
ENSG00000177468,ENSG00000177468.7,ENST00000367734,ENST00000367734,ENST00000367734.4,1,protein_coding
ENSG00000124767,ENSG00000124767.7,ENST00000373365,ENST00000373365,ENST00000373365.5,1,protein_coding
ENSG00000162444,ENSG00000162444.12,ENST00000294435,ENST00000294435,ENST00000294435.8,1,protein_coding
ENSG00000077238,ENSG00000077238.14,ENST00000395762,ENST00000395762,ENST00000395762.7,1,protein_coding
ENSG00000279169,ENSG00000279169.3,ENST00000625019,ENST00000625019,ENST00000625019.3,1,protein_coding
ENSG00000180758,ENSG00000180758.12,ENST00000377411,ENST00000377411,ENST00000377411.5,1,protein_coding
ENSG00000141738,ENSG00000141738.14,ENST00000309156,ENST00000309156,ENST00000309156.9,1,protein_coding
ENSG00000130559,ENSG00000130559.19,ENST00000389532,ENST00000389532,ENST00000389532.9,1,protein_coding
ENSG00000064115,ENSG00000064115.11,ENST00000343028,ENST00000343028,ENST00000343028.9,1,protein_coding
ENSG00000112210,ENSG00000112210.12,ENST00000468148,ENST00000468148,ENST00000468148.6,1,protein_coding
ENSG00000105063,ENSG00000105063.19,ENST00000412770,ENST00000412770,ENST00000412770.7,1,protein_coding
ENSG00000177103,ENSG00000177103.15,ENST00000651296,ENST00000651296,ENST00000651296.2,1,protein_coding
ENSG00000275688,ENSG00000275688.4,ENST00000616694,ENST00000616694,ENST00000616694.1,1,protein_coding
ENSG00000115306,ENSG00000115306.16,ENST00000356805,ENST00000356805,ENST00000356805.9,1,protein_coding
