chr_part	length	gRNA_count	directory	filename
20.part13	NA	200000	gRNA.tab.gz.split	20.part13.tab.gz
20.part14	NA	200000	gRNA.tab.gz.split	20.part14.tab.gz
20.part15	NA	200000	gRNA.tab.gz.split	20.part15.tab.gz
20.part16	NA	200000	gRNA.tab.gz.split	20.part16.tab.gz
20.part17	NA	200000	gRNA.tab.gz.split	20.part17.tab.gz
20.part18	NA	200000	gRNA.tab.gz.split	20.part18.tab.gz
20.part19	NA	200000	gRNA.tab.gz.split	20.part19.tab.gz
20.part20	NA	200000	gRNA.tab.gz.split	20.part20.tab.gz
20.part21	NA	200000	gRNA.tab.gz.split	20.part21.tab.gz
20.part22	NA	200000	gRNA.tab.gz.split	20.part22.tab.gz
20.part23	NA	200000	gRNA.tab.gz.split	20.part23.tab.gz
20.part24	NA	200000	gRNA.tab.gz.split	20.part24.tab.gz
20.part25	NA	200000	gRNA.tab.gz.split	20.part25.tab.gz
20.part26	NA	200000	gRNA.tab.gz.split	20.part26.tab.gz
20.part27	NA	200000	gRNA.tab.gz.split	20.part27.tab.gz
20.part28	NA	200000	gRNA.tab.gz.split	20.part28.tab.gz
20.part29	NA	200000	gRNA.tab.gz.split	20.part29.tab.gz
20.part30	NA	200000	gRNA.tab.gz.split	20.part30.tab.gz
20.part31	NA	200000	gRNA.tab.gz.split	20.part31.tab.gz
20.part32	NA	200000	gRNA.tab.gz.split	20.part32.tab.gz
20.part33	NA	200000	gRNA.tab.gz.split	20.part33.tab.gz
20.part34	NA	200000	gRNA.tab.gz.split	20.part34.tab.gz
20.part35	NA	200000	gRNA.tab.gz.split	20.part35.tab.gz
20.part36	NA	200000	gRNA.tab.gz.split	20.part36.tab.gz
20.part37	NA	155255	gRNA.tab.gz.split	20.part37.tab.gz
21.part0	NA	200000	gRNA.tab.gz.split	21.part0.tab.gz
21.part1	NA	200000	gRNA.tab.gz.split	21.part1.tab.gz
21.part2	NA	200000	gRNA.tab.gz.split	21.part2.tab.gz
21.part3	NA	200000	gRNA.tab.gz.split	21.part3.tab.gz
21.part4	NA	200000	gRNA.tab.gz.split	21.part4.tab.gz
21.part5	NA	200000	gRNA.tab.gz.split	21.part5.tab.gz
21.part6	NA	200000	gRNA.tab.gz.split	21.part6.tab.gz
21.part7	NA	200000	gRNA.tab.gz.split	21.part7.tab.gz
21.part8	NA	200000	gRNA.tab.gz.split	21.part8.tab.gz
21.part9	NA	200000	gRNA.tab.gz.split	21.part9.tab.gz
21.part10	NA	200000	gRNA.tab.gz.split	21.part10.tab.gz
21.part11	NA	200000	gRNA.tab.gz.split	21.part11.tab.gz
21.part12	NA	200000	gRNA.tab.gz.split	21.part12.tab.gz
21.part13	NA	200000	gRNA.tab.gz.split	21.part13.tab.gz
21.part14	NA	200000	gRNA.tab.gz.split	21.part14.tab.gz
21.part15	NA	200000	gRNA.tab.gz.split	21.part15.tab.gz
21.part16	NA	200000	gRNA.tab.gz.split	21.part16.tab.gz
21.part17	NA	200000	gRNA.tab.gz.split	21.part17.tab.gz
21.part18	NA	200000	gRNA.tab.gz.split	21.part18.tab.gz
21.part19	NA	200000	gRNA.tab.gz.split	21.part19.tab.gz
21.part20	NA	106073	gRNA.tab.gz.split	21.part20.tab.gz
22.part0	NA	200000	gRNA.tab.gz.split	22.part0.tab.gz
22.part1	NA	200000	gRNA.tab.gz.split	22.part1.tab.gz
22.part2	NA	200000	gRNA.tab.gz.split	22.part2.tab.gz
22.part3	NA	200000	gRNA.tab.gz.split	22.part3.tab.gz
22.part4	NA	200000	gRNA.tab.gz.split	22.part4.tab.gz
22.part5	NA	200000	gRNA.tab.gz.split	22.part5.tab.gz
22.part6	NA	200000	gRNA.tab.gz.split	22.part6.tab.gz
22.part7	NA	200000	gRNA.tab.gz.split	22.part7.tab.gz
22.part8	NA	200000	gRNA.tab.gz.split	22.part8.tab.gz
22.part9	NA	200000	gRNA.tab.gz.split	22.part9.tab.gz
22.part10	NA	200000	gRNA.tab.gz.split	22.part10.tab.gz
22.part11	NA	200000	gRNA.tab.gz.split	22.part11.tab.gz
22.part12	NA	200000	gRNA.tab.gz.split	22.part12.tab.gz
22.part13	NA	200000	gRNA.tab.gz.split	22.part13.tab.gz
22.part14	NA	200000	gRNA.tab.gz.split	22.part14.tab.gz
22.part15	NA	200000	gRNA.tab.gz.split	22.part15.tab.gz
22.part16	NA	200000	gRNA.tab.gz.split	22.part16.tab.gz
22.part17	NA	200000	gRNA.tab.gz.split	22.part17.tab.gz
22.part18	NA	200000	gRNA.tab.gz.split	22.part18.tab.gz
22.part19	NA	200000	gRNA.tab.gz.split	22.part19.tab.gz
22.part20	NA	200000	gRNA.tab.gz.split	22.part20.tab.gz
22.part21	NA	200000	gRNA.tab.gz.split	22.part21.tab.gz
22.part22	NA	200000	gRNA.tab.gz.split	22.part22.tab.gz
22.part23	NA	200000	gRNA.tab.gz.split	22.part23.tab.gz
22.part24	NA	200000	gRNA.tab.gz.split	22.part24.tab.gz
22.part25	NA	200000	gRNA.tab.gz.split	22.part25.tab.gz
22.part26	NA	95093	gRNA.tab.gz.split	22.part26.tab.gz
3.part0	NA	200000	gRNA.tab.gz.split	3.part0.tab.gz
3.part1	NA	200000	gRNA.tab.gz.split	3.part1.tab.gz
3.part2	NA	200000	gRNA.tab.gz.split	3.part2.tab.gz
3.part3	NA	200000	gRNA.tab.gz.split	3.part3.tab.gz
3.part4	NA	200000	gRNA.tab.gz.split	3.part4.tab.gz
3.part5	NA	200000	gRNA.tab.gz.split	3.part5.tab.gz
3.part6	NA	200000	gRNA.tab.gz.split	3.part6.tab.gz
3.part7	NA	200000	gRNA.tab.gz.split	3.part7.tab.gz
3.part8	NA	200000	gRNA.tab.gz.split	3.part8.tab.gz
3.part9	NA	200000	gRNA.tab.gz.split	3.part9.tab.gz
3.part10	NA	200000	gRNA.tab.gz.split	3.part10.tab.gz
3.part11	NA	200000	gRNA.tab.gz.split	3.part11.tab.gz
3.part12	NA	200000	gRNA.tab.gz.split	3.part12.tab.gz
3.part13	NA	200000	gRNA.tab.gz.split	3.part13.tab.gz
3.part14	NA	200000	gRNA.tab.gz.split	3.part14.tab.gz
3.part15	NA	200000	gRNA.tab.gz.split	3.part15.tab.gz
3.part16	NA	200000	gRNA.tab.gz.split	3.part16.tab.gz
3.part17	NA	200000	gRNA.tab.gz.split	3.part17.tab.gz
3.part18	NA	200000	gRNA.tab.gz.split	3.part18.tab.gz
3.part19	NA	200000	gRNA.tab.gz.split	3.part19.tab.gz
3.part20	NA	200000	gRNA.tab.gz.split	3.part20.tab.gz
3.part21	NA	200000	gRNA.tab.gz.split	3.part21.tab.gz
3.part22	NA	200000	gRNA.tab.gz.split	3.part22.tab.gz
3.part23	NA	200000	gRNA.tab.gz.split	3.part23.tab.gz
3.part24	NA	200000	gRNA.tab.gz.split	3.part24.tab.gz
3.part25	NA	200000	gRNA.tab.gz.split	3.part25.tab.gz
3.part26	NA	200000	gRNA.tab.gz.split	3.part26.tab.gz
3.part27	NA	200000	gRNA.tab.gz.split	3.part27.tab.gz
3.part28	NA	200000	gRNA.tab.gz.split	3.part28.tab.gz
3.part29	NA	200000	gRNA.tab.gz.split	3.part29.tab.gz
3.part30	NA	200000	gRNA.tab.gz.split	3.part30.tab.gz
3.part31	NA	200000	gRNA.tab.gz.split	3.part31.tab.gz
3.part32	NA	200000	gRNA.tab.gz.split	3.part32.tab.gz
3.part33	NA	200000	gRNA.tab.gz.split	3.part33.tab.gz
3.part34	NA	200000	gRNA.tab.gz.split	3.part34.tab.gz
3.part35	NA	200000	gRNA.tab.gz.split	3.part35.tab.gz
3.part36	NA	200000	gRNA.tab.gz.split	3.part36.tab.gz
3.part37	NA	200000	gRNA.tab.gz.split	3.part37.tab.gz
3.part38	NA	200000	gRNA.tab.gz.split	3.part38.tab.gz
3.part39	NA	200000	gRNA.tab.gz.split	3.part39.tab.gz
3.part40	NA	200000	gRNA.tab.gz.split	3.part40.tab.gz
3.part41	NA	200000	gRNA.tab.gz.split	3.part41.tab.gz
3.part42	NA	200000	gRNA.tab.gz.split	3.part42.tab.gz
3.part43	NA	200000	gRNA.tab.gz.split	3.part43.tab.gz
3.part44	NA	200000	gRNA.tab.gz.split	3.part44.tab.gz
3.part45	NA	200000	gRNA.tab.gz.split	3.part45.tab.gz
3.part46	NA	200000	gRNA.tab.gz.split	3.part46.tab.gz
3.part47	NA	200000	gRNA.tab.gz.split	3.part47.tab.gz
3.part48	NA	200000	gRNA.tab.gz.split	3.part48.tab.gz
3.part49	NA	200000	gRNA.tab.gz.split	3.part49.tab.gz
3.part50	NA	200000	gRNA.tab.gz.split	3.part50.tab.gz
3.part51	NA	200000	gRNA.tab.gz.split	3.part51.tab.gz
3.part52	NA	200000	gRNA.tab.gz.split	3.part52.tab.gz
3.part53	NA	200000	gRNA.tab.gz.split	3.part53.tab.gz
3.part54	NA	200000	gRNA.tab.gz.split	3.part54.tab.gz
3.part55	NA	200000	gRNA.tab.gz.split	3.part55.tab.gz
3.part56	NA	200000	gRNA.tab.gz.split	3.part56.tab.gz
3.part57	NA	200000	gRNA.tab.gz.split	3.part57.tab.gz
3.part58	NA	200000	gRNA.tab.gz.split	3.part58.tab.gz
3.part59	NA	200000	gRNA.tab.gz.split	3.part59.tab.gz
3.part60	NA	200000	gRNA.tab.gz.split	3.part60.tab.gz
3.part61	NA	200000	gRNA.tab.gz.split	3.part61.tab.gz
3.part62	NA	200000	gRNA.tab.gz.split	3.part62.tab.gz
3.part63	NA	200000	gRNA.tab.gz.split	3.part63.tab.gz
3.part64	NA	200000	gRNA.tab.gz.split	3.part64.tab.gz
3.part65	NA	200000	gRNA.tab.gz.split	3.part65.tab.gz
3.part66	NA	200000	gRNA.tab.gz.split	3.part66.tab.gz
3.part67	NA	200000	gRNA.tab.gz.split	3.part67.tab.gz
3.part68	NA	200000	gRNA.tab.gz.split	3.part68.tab.gz
3.part69	NA	200000	gRNA.tab.gz.split	3.part69.tab.gz
3.part70	NA	200000	gRNA.tab.gz.split	3.part70.tab.gz
3.part71	NA	200000	gRNA.tab.gz.split	3.part71.tab.gz
3.part72	NA	200000	gRNA.tab.gz.split	3.part72.tab.gz
3.part73	NA	200000	gRNA.tab.gz.split	3.part73.tab.gz
3.part74	NA	200000	gRNA.tab.gz.split	3.part74.tab.gz
3.part75	NA	200000	gRNA.tab.gz.split	3.part75.tab.gz
3.part76	NA	200000	gRNA.tab.gz.split	3.part76.tab.gz
3.part77	NA	200000	gRNA.tab.gz.split	3.part77.tab.gz
3.part78	NA	200000	gRNA.tab.gz.split	3.part78.tab.gz
3.part79	NA	200000	gRNA.tab.gz.split	3.part79.tab.gz
3.part80	NA	200000	gRNA.tab.gz.split	3.part80.tab.gz
3.part81	NA	200000	gRNA.tab.gz.split	3.part81.tab.gz
3.part82	NA	200000	gRNA.tab.gz.split	3.part82.tab.gz
3.part83	NA	200000	gRNA.tab.gz.split	3.part83.tab.gz
3.part84	NA	200000	gRNA.tab.gz.split	3.part84.tab.gz
3.part85	NA	200000	gRNA.tab.gz.split	3.part85.tab.gz
3.part86	NA	200000	gRNA.tab.gz.split	3.part86.tab.gz
3.part87	NA	200000	gRNA.tab.gz.split	3.part87.tab.gz
3.part88	NA	200000	gRNA.tab.gz.split	3.part88.tab.gz
3.part89	NA	200000	gRNA.tab.gz.split	3.part89.tab.gz
3.part90	NA	200000	gRNA.tab.gz.split	3.part90.tab.gz
3.part91	NA	200000	gRNA.tab.gz.split	3.part91.tab.gz
3.part92	NA	200000	gRNA.tab.gz.split	3.part92.tab.gz
3.part93	NA	200000	gRNA.tab.gz.split	3.part93.tab.gz
3.part94	NA	200000	gRNA.tab.gz.split	3.part94.tab.gz
3.part95	NA	200000	gRNA.tab.gz.split	3.part95.tab.gz
3.part96	NA	83402	gRNA.tab.gz.split	3.part96.tab.gz
4.part0	NA	200000	gRNA.tab.gz.split	4.part0.tab.gz
4.part1	NA	200000	gRNA.tab.gz.split	4.part1.tab.gz
4.part2	NA	200000	gRNA.tab.gz.split	4.part2.tab.gz
4.part3	NA	200000	gRNA.tab.gz.split	4.part3.tab.gz
4.part4	NA	200000	gRNA.tab.gz.split	4.part4.tab.gz
4.part5	NA	200000	gRNA.tab.gz.split	4.part5.tab.gz
4.part6	NA	200000	gRNA.tab.gz.split	4.part6.tab.gz
4.part7	NA	200000	gRNA.tab.gz.split	4.part7.tab.gz
4.part8	NA	200000	gRNA.tab.gz.split	4.part8.tab.gz
4.part9	NA	200000	gRNA.tab.gz.split	4.part9.tab.gz
4.part10	NA	200000	gRNA.tab.gz.split	4.part10.tab.gz
4.part11	NA	200000	gRNA.tab.gz.split	4.part11.tab.gz
4.part12	NA	200000	gRNA.tab.gz.split	4.part12.tab.gz
4.part13	NA	200000	gRNA.tab.gz.split	4.part13.tab.gz
4.part14	NA	200000	gRNA.tab.gz.split	4.part14.tab.gz
4.part15	NA	200000	gRNA.tab.gz.split	4.part15.tab.gz
4.part16	NA	200000	gRNA.tab.gz.split	4.part16.tab.gz
4.part17	NA	200000	gRNA.tab.gz.split	4.part17.tab.gz
4.part18	NA	200000	gRNA.tab.gz.split	4.part18.tab.gz
4.part19	NA	200000	gRNA.tab.gz.split	4.part19.tab.gz
4.part20	NA	200000	gRNA.tab.gz.split	4.part20.tab.gz
4.part21	NA	200000	gRNA.tab.gz.split	4.part21.tab.gz
4.part22	NA	200000	gRNA.tab.gz.split	4.part22.tab.gz
4.part23	NA	200000	gRNA.tab.gz.split	4.part23.tab.gz
4.part24	NA	200000	gRNA.tab.gz.split	4.part24.tab.gz
4.part25	NA	200000	gRNA.tab.gz.split	4.part25.tab.gz
4.part26	NA	200000	gRNA.tab.gz.split	4.part26.tab.gz
4.part27	NA	200000	gRNA.tab.gz.split	4.part27.tab.gz
4.part28	NA	200000	gRNA.tab.gz.split	4.part28.tab.gz
4.part29	NA	200000	gRNA.tab.gz.split	4.part29.tab.gz
4.part30	NA	200000	gRNA.tab.gz.split	4.part30.tab.gz
4.part31	NA	200000	gRNA.tab.gz.split	4.part31.tab.gz
4.part32	NA	200000	gRNA.tab.gz.split	4.part32.tab.gz
4.part33	NA	200000	gRNA.tab.gz.split	4.part33.tab.gz
4.part34	NA	200000	gRNA.tab.gz.split	4.part34.tab.gz
4.part35	NA	200000	gRNA.tab.gz.split	4.part35.tab.gz
4.part36	NA	200000	gRNA.tab.gz.split	4.part36.tab.gz
4.part37	NA	200000	gRNA.tab.gz.split	4.part37.tab.gz
4.part38	NA	200000	gRNA.tab.gz.split	4.part38.tab.gz
4.part39	NA	200000	gRNA.tab.gz.split	4.part39.tab.gz
4.part40	NA	200000	gRNA.tab.gz.split	4.part40.tab.gz
4.part41	NA	200000	gRNA.tab.gz.split	4.part41.tab.gz
4.part42	NA	200000	gRNA.tab.gz.split	4.part42.tab.gz
4.part43	NA	200000	gRNA.tab.gz.split	4.part43.tab.gz
4.part44	NA	200000	gRNA.tab.gz.split	4.part44.tab.gz
4.part45	NA	200000	gRNA.tab.gz.split	4.part45.tab.gz
4.part46	NA	200000	gRNA.tab.gz.split	4.part46.tab.gz
4.part47	NA	200000	gRNA.tab.gz.split	4.part47.tab.gz
4.part48	NA	200000	gRNA.tab.gz.split	4.part48.tab.gz
4.part49	NA	200000	gRNA.tab.gz.split	4.part49.tab.gz
4.part50	NA	200000	gRNA.tab.gz.split	4.part50.tab.gz
4.part51	NA	200000	gRNA.tab.gz.split	4.part51.tab.gz
4.part52	NA	200000	gRNA.tab.gz.split	4.part52.tab.gz
4.part53	NA	200000	gRNA.tab.gz.split	4.part53.tab.gz
4.part54	NA	200000	gRNA.tab.gz.split	4.part54.tab.gz
4.part55	NA	200000	gRNA.tab.gz.split	4.part55.tab.gz
4.part56	NA	200000	gRNA.tab.gz.split	4.part56.tab.gz
4.part57	NA	200000	gRNA.tab.gz.split	4.part57.tab.gz
4.part58	NA	200000	gRNA.tab.gz.split	4.part58.tab.gz
4.part59	NA	200000	gRNA.tab.gz.split	4.part59.tab.gz
4.part60	NA	200000	gRNA.tab.gz.split	4.part60.tab.gz
4.part61	NA	200000	gRNA.tab.gz.split	4.part61.tab.gz
4.part62	NA	200000	gRNA.tab.gz.split	4.part62.tab.gz
4.part63	NA	200000	gRNA.tab.gz.split	4.part63.tab.gz
4.part64	NA	200000	gRNA.tab.gz.split	4.part64.tab.gz
4.part65	NA	200000	gRNA.tab.gz.split	4.part65.tab.gz
4.part66	NA	200000	gRNA.tab.gz.split	4.part66.tab.gz
4.part67	NA	200000	gRNA.tab.gz.split	4.part67.tab.gz
4.part68	NA	200000	gRNA.tab.gz.split	4.part68.tab.gz
4.part69	NA	200000	gRNA.tab.gz.split	4.part69.tab.gz
4.part70	NA	200000	gRNA.tab.gz.split	4.part70.tab.gz
4.part71	NA	200000	gRNA.tab.gz.split	4.part71.tab.gz
4.part72	NA	200000	gRNA.tab.gz.split	4.part72.tab.gz
4.part73	NA	200000	gRNA.tab.gz.split	4.part73.tab.gz
4.part74	NA	200000	gRNA.tab.gz.split	4.part74.tab.gz
4.part75	NA	200000	gRNA.tab.gz.split	4.part75.tab.gz
4.part76	NA	200000	gRNA.tab.gz.split	4.part76.tab.gz
4.part77	NA	200000	gRNA.tab.gz.split	4.part77.tab.gz
4.part78	NA	200000	gRNA.tab.gz.split	4.part78.tab.gz
4.part79	NA	200000	gRNA.tab.gz.split	4.part79.tab.gz
4.part80	NA	200000	gRNA.tab.gz.split	4.part80.tab.gz
4.part81	NA	200000	gRNA.tab.gz.split	4.part81.tab.gz
4.part82	NA	200000	gRNA.tab.gz.split	4.part82.tab.gz
4.part83	NA	200000	gRNA.tab.gz.split	4.part83.tab.gz
4.part84	NA	200000	gRNA.tab.gz.split	4.part84.tab.gz
4.part85	NA	94343	gRNA.tab.gz.split	4.part85.tab.gz
5.part0	NA	200000	gRNA.tab.gz.split	5.part0.tab.gz
5.part1	NA	200000	gRNA.tab.gz.split	5.part1.tab.gz
5.part2	NA	200000	gRNA.tab.gz.split	5.part2.tab.gz
5.part3	NA	200000	gRNA.tab.gz.split	5.part3.tab.gz
5.part4	NA	200000	gRNA.tab.gz.split	5.part4.tab.gz
5.part5	NA	200000	gRNA.tab.gz.split	5.part5.tab.gz
5.part6	NA	200000	gRNA.tab.gz.split	5.part6.tab.gz
5.part7	NA	200000	gRNA.tab.gz.split	5.part7.tab.gz
5.part8	NA	200000	gRNA.tab.gz.split	5.part8.tab.gz
5.part9	NA	200000	gRNA.tab.gz.split	5.part9.tab.gz
5.part10	NA	200000	gRNA.tab.gz.split	5.part10.tab.gz
5.part11	NA	200000	gRNA.tab.gz.split	5.part11.tab.gz
5.part12	NA	200000	gRNA.tab.gz.split	5.part12.tab.gz
5.part13	NA	200000	gRNA.tab.gz.split	5.part13.tab.gz
5.part14	NA	200000	gRNA.tab.gz.split	5.part14.tab.gz
5.part15	NA	200000	gRNA.tab.gz.split	5.part15.tab.gz
5.part16	NA	200000	gRNA.tab.gz.split	5.part16.tab.gz
5.part17	NA	200000	gRNA.tab.gz.split	5.part17.tab.gz
5.part18	NA	200000	gRNA.tab.gz.split	5.part18.tab.gz
5.part19	NA	200000	gRNA.tab.gz.split	5.part19.tab.gz
5.part20	NA	200000	gRNA.tab.gz.split	5.part20.tab.gz
5.part21	NA	200000	gRNA.tab.gz.split	5.part21.tab.gz
5.part22	NA	200000	gRNA.tab.gz.split	5.part22.tab.gz
5.part23	NA	200000	gRNA.tab.gz.split	5.part23.tab.gz
5.part24	NA	200000	gRNA.tab.gz.split	5.part24.tab.gz
5.part25	NA	200000	gRNA.tab.gz.split	5.part25.tab.gz
5.part26	NA	200000	gRNA.tab.gz.split	5.part26.tab.gz
5.part27	NA	200000	gRNA.tab.gz.split	5.part27.tab.gz
5.part28	NA	200000	gRNA.tab.gz.split	5.part28.tab.gz
5.part29	NA	200000	gRNA.tab.gz.split	5.part29.tab.gz
5.part30	NA	200000	gRNA.tab.gz.split	5.part30.tab.gz
5.part31	NA	200000	gRNA.tab.gz.split	5.part31.tab.gz
5.part32	NA	200000	gRNA.tab.gz.split	5.part32.tab.gz
5.part33	NA	200000	gRNA.tab.gz.split	5.part33.tab.gz
5.part34	NA	200000	gRNA.tab.gz.split	5.part34.tab.gz
5.part35	NA	200000	gRNA.tab.gz.split	5.part35.tab.gz
5.part36	NA	200000	gRNA.tab.gz.split	5.part36.tab.gz
5.part37	NA	200000	gRNA.tab.gz.split	5.part37.tab.gz
5.part38	NA	200000	gRNA.tab.gz.split	5.part38.tab.gz
5.part39	NA	200000	gRNA.tab.gz.split	5.part39.tab.gz
5.part40	NA	200000	gRNA.tab.gz.split	5.part40.tab.gz
5.part41	NA	200000	gRNA.tab.gz.split	5.part41.tab.gz
5.part42	NA	200000	gRNA.tab.gz.split	5.part42.tab.gz
5.part43	NA	200000	gRNA.tab.gz.split	5.part43.tab.gz
5.part44	NA	200000	gRNA.tab.gz.split	5.part44.tab.gz
5.part45	NA	200000	gRNA.tab.gz.split	5.part45.tab.gz
5.part46	NA	200000	gRNA.tab.gz.split	5.part46.tab.gz
5.part47	NA	200000	gRNA.tab.gz.split	5.part47.tab.gz
5.part48	NA	200000	gRNA.tab.gz.split	5.part48.tab.gz
5.part49	NA	200000	gRNA.tab.gz.split	5.part49.tab.gz
5.part50	NA	200000	gRNA.tab.gz.split	5.part50.tab.gz
5.part51	NA	200000	gRNA.tab.gz.split	5.part51.tab.gz
5.part52	NA	200000	gRNA.tab.gz.split	5.part52.tab.gz
5.part53	NA	200000	gRNA.tab.gz.split	5.part53.tab.gz
5.part54	NA	200000	gRNA.tab.gz.split	5.part54.tab.gz
5.part55	NA	200000	gRNA.tab.gz.split	5.part55.tab.gz
5.part56	NA	200000	gRNA.tab.gz.split	5.part56.tab.gz
5.part57	NA	200000	gRNA.tab.gz.split	5.part57.tab.gz
5.part58	NA	200000	gRNA.tab.gz.split	5.part58.tab.gz
5.part59	NA	200000	gRNA.tab.gz.split	5.part59.tab.gz
5.part60	NA	200000	gRNA.tab.gz.split	5.part60.tab.gz
5.part61	NA	200000	gRNA.tab.gz.split	5.part61.tab.gz
5.part62	NA	200000	gRNA.tab.gz.split	5.part62.tab.gz
5.part63	NA	200000	gRNA.tab.gz.split	5.part63.tab.gz
5.part64	NA	200000	gRNA.tab.gz.split	5.part64.tab.gz
5.part65	NA	200000	gRNA.tab.gz.split	5.part65.tab.gz
5.part66	NA	200000	gRNA.tab.gz.split	5.part66.tab.gz
5.part67	NA	200000	gRNA.tab.gz.split	5.part67.tab.gz
5.part68	NA	200000	gRNA.tab.gz.split	5.part68.tab.gz
5.part69	NA	200000	gRNA.tab.gz.split	5.part69.tab.gz
5.part70	NA	200000	gRNA.tab.gz.split	5.part70.tab.gz
5.part71	NA	200000	gRNA.tab.gz.split	5.part71.tab.gz
5.part72	NA	200000	gRNA.tab.gz.split	5.part72.tab.gz
5.part73	NA	200000	gRNA.tab.gz.split	5.part73.tab.gz
5.part74	NA	200000	gRNA.tab.gz.split	5.part74.tab.gz
5.part75	NA	200000	gRNA.tab.gz.split	5.part75.tab.gz
5.part76	NA	200000	gRNA.tab.gz.split	5.part76.tab.gz
5.part77	NA	200000	gRNA.tab.gz.split	5.part77.tab.gz
5.part78	NA	200000	gRNA.tab.gz.split	5.part78.tab.gz
5.part79	NA	200000	gRNA.tab.gz.split	5.part79.tab.gz
5.part80	NA	200000	gRNA.tab.gz.split	5.part80.tab.gz
5.part81	NA	200000	gRNA.tab.gz.split	5.part81.tab.gz
5.part82	NA	200000	gRNA.tab.gz.split	5.part82.tab.gz
5.part83	NA	200000	gRNA.tab.gz.split	5.part83.tab.gz
5.part84	NA	200000	gRNA.tab.gz.split	5.part84.tab.gz
5.part85	NA	200000	gRNA.tab.gz.split	5.part85.tab.gz
5.part86	NA	200000	gRNA.tab.gz.split	5.part86.tab.gz
5.part87	NA	6823	gRNA.tab.gz.split	5.part87.tab.gz
6.part0	NA	200000	gRNA.tab.gz.split	6.part0.tab.gz
6.part1	NA	200000	gRNA.tab.gz.split	6.part1.tab.gz
6.part2	NA	200000	gRNA.tab.gz.split	6.part2.tab.gz
6.part3	NA	200000	gRNA.tab.gz.split	6.part3.tab.gz
6.part4	NA	200000	gRNA.tab.gz.split	6.part4.tab.gz
6.part5	NA	200000	gRNA.tab.gz.split	6.part5.tab.gz
6.part6	NA	200000	gRNA.tab.gz.split	6.part6.tab.gz
6.part7	NA	200000	gRNA.tab.gz.split	6.part7.tab.gz
6.part8	NA	200000	gRNA.tab.gz.split	6.part8.tab.gz
6.part9	NA	200000	gRNA.tab.gz.split	6.part9.tab.gz
6.part10	NA	200000	gRNA.tab.gz.split	6.part10.tab.gz
6.part11	NA	200000	gRNA.tab.gz.split	6.part11.tab.gz
6.part12	NA	200000	gRNA.tab.gz.split	6.part12.tab.gz
6.part13	NA	200000	gRNA.tab.gz.split	6.part13.tab.gz
6.part14	NA	200000	gRNA.tab.gz.split	6.part14.tab.gz
6.part15	NA	200000	gRNA.tab.gz.split	6.part15.tab.gz
6.part16	NA	200000	gRNA.tab.gz.split	6.part16.tab.gz
6.part17	NA	200000	gRNA.tab.gz.split	6.part17.tab.gz
6.part18	NA	200000	gRNA.tab.gz.split	6.part18.tab.gz
6.part19	NA	200000	gRNA.tab.gz.split	6.part19.tab.gz
6.part20	NA	200000	gRNA.tab.gz.split	6.part20.tab.gz
6.part21	NA	200000	gRNA.tab.gz.split	6.part21.tab.gz
6.part22	NA	200000	gRNA.tab.gz.split	6.part22.tab.gz
6.part23	NA	200000	gRNA.tab.gz.split	6.part23.tab.gz
6.part24	NA	200000	gRNA.tab.gz.split	6.part24.tab.gz
6.part25	NA	200000	gRNA.tab.gz.split	6.part25.tab.gz
6.part26	NA	200000	gRNA.tab.gz.split	6.part26.tab.gz
6.part27	NA	200000	gRNA.tab.gz.split	6.part27.tab.gz
6.part28	NA	200000	gRNA.tab.gz.split	6.part28.tab.gz
6.part29	NA	200000	gRNA.tab.gz.split	6.part29.tab.gz
6.part30	NA	200000	gRNA.tab.gz.split	6.part30.tab.gz
6.part31	NA	200000	gRNA.tab.gz.split	6.part31.tab.gz
6.part32	NA	200000	gRNA.tab.gz.split	6.part32.tab.gz
6.part33	NA	200000	gRNA.tab.gz.split	6.part33.tab.gz
6.part34	NA	200000	gRNA.tab.gz.split	6.part34.tab.gz
6.part35	NA	200000	gRNA.tab.gz.split	6.part35.tab.gz
6.part36	NA	200000	gRNA.tab.gz.split	6.part36.tab.gz
6.part37	NA	200000	gRNA.tab.gz.split	6.part37.tab.gz
6.part38	NA	200000	gRNA.tab.gz.split	6.part38.tab.gz
6.part39	NA	200000	gRNA.tab.gz.split	6.part39.tab.gz
6.part40	NA	200000	gRNA.tab.gz.split	6.part40.tab.gz
6.part41	NA	200000	gRNA.tab.gz.split	6.part41.tab.gz
6.part42	NA	200000	gRNA.tab.gz.split	6.part42.tab.gz
6.part43	NA	200000	gRNA.tab.gz.split	6.part43.tab.gz
6.part44	NA	200000	gRNA.tab.gz.split	6.part44.tab.gz
6.part45	NA	200000	gRNA.tab.gz.split	6.part45.tab.gz
6.part46	NA	200000	gRNA.tab.gz.split	6.part46.tab.gz
6.part47	NA	200000	gRNA.tab.gz.split	6.part47.tab.gz
6.part48	NA	200000	gRNA.tab.gz.split	6.part48.tab.gz
6.part49	NA	200000	gRNA.tab.gz.split	6.part49.tab.gz
6.part50	NA	200000	gRNA.tab.gz.split	6.part50.tab.gz
6.part51	NA	200000	gRNA.tab.gz.split	6.part51.tab.gz
6.part52	NA	200000	gRNA.tab.gz.split	6.part52.tab.gz
6.part53	NA	200000	gRNA.tab.gz.split	6.part53.tab.gz
6.part54	NA	200000	gRNA.tab.gz.split	6.part54.tab.gz
